index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
6762,A_PuertoRico_8_1934_PA_84_1948,7.036759,8.454911,2,7.066384,8.303909
6763,A_PuertoRico_8_1934_PA_84_1960,7.99864,9.618523,2,7.066384,8.303909
6764,A_PuertoRico_8_1934_PA_84_1967,6.5632997,8.864594,2,7.066384,8.303909
6765,A_PuertoRico_8_1934_PA_84_1974,8.083309,9.582976,2,7.066384,8.303909
6766,A_PuertoRico_8_1934_PA_84_1984,6.638199,9.031382,2,7.066384,8.303909
6767,A_PuertoRico_8_1934_PA_84_1990,7.159779,8.58404,2,7.066384,8.303909
6768,A_PuertoRico_8_1934_PA_84_1993,6.6789336,8.979506,2,7.066384,8.303909
6769,A_PuertoRico_8_1934_PA_84_1996,7.373147,9.023183,2,7.066384,8.303909
6770,A_PuertoRico_8_1934_PA_84_2008,7.2739215,9.172986,2,7.066384,8.303909
6771,A_PuertoRico_8_1934_PA_84_2012,6.188088,8.508684,2,7.066384,8.303909
6772,A_PuertoRico_8_1934_PA_84_2017,6.297306,8.687536,2,7.066384,8.303909
6773,A_PuertoRico_8_1934_PA_84_2027,7.9792485,10.230919,2,7.066384,8.303909
6774,A_PuertoRico_8_1934_PA_84_2034,6.942971,9.253869,2,7.066384,8.303909
6775,A_PuertoRico_8_1934_PA_84_2042,7.2291436,9.258865,2,7.066384,8.303909
6776,A_PuertoRico_8_1934_PA_84_2046,6.648806,8.721173,2,7.066384,8.303909
6777,A_PuertoRico_8_1934_PA_84_2049,5.6327477,8.418358,2,7.066384,8.303909
6778,A_PuertoRico_8_1934_PA_84_2056,6.114443,9.033652,2,7.066384,8.303909
6779,A_PuertoRico_8_1934_PA_84_2063,6.0275817,9.116284,2,7.066384,8.303909
6780,A_PuertoRico_8_1934_PA_84_2070,6.8578506,9.008241,2,7.066384,8.303909
6781,A_PuertoRico_8_1934_PA_84_2083,7.6296864,9.006916,2,7.066384,8.303909
6782,A_PuertoRico_8_1934_PA_84_214,6.6283655,8.884249,2,7.066384,8.303909
6783,A_PuertoRico_8_1934_PA_84_235,6.4086857,9.2217045,2,7.066384,8.303909
6784,A_PuertoRico_8_1934_PA_84_248,6.572153,9.071245,2,7.066384,8.303909
6785,A_PuertoRico_8_1934_PA_84_305,7.529741,9.073412,2,7.066384,8.303909
6786,A_PuertoRico_8_1934_PA_84_319,7.248642,9.157307,2,7.066384,8.303909
6787,A_PuertoRico_8_1934_PA_84_354,7.4880643,9.318519,2,7.066384,8.303909
6788,A_PuertoRico_8_1934_PA_84_956,7.427181,9.173781,2,7.066384,8.303909
6789,A_PuertoRico_8_1934_PA_85_115,5.844883,7.797981,2,7.066384,8.303909
6790,A_PuertoRico_8_1934_PA_85_118,5.630638,7.6861053,2,7.066384,8.303909
6791,A_PuertoRico_8_1934_PA_85_122,5.626593,7.7848706,2,7.066384,8.303909
6792,A_PuertoRico_8_1934_PA_85_125,5.784294,7.708789,2,7.066384,8.303909
6793,A_PuertoRico_8_1934_PA_85_126,5.622649,7.679844,2,7.066384,8.303909
6794,A_PuertoRico_8_1934_PA_85_1559,5.731639,7.848214,2,7.066384,8.303909
6795,A_PuertoRico_8_1934_PA_85_1632,5.6714687,7.5669956,2,7.066384,8.303909
6796,A_PuertoRico_8_1934_PA_85_1746,5.732565,7.5057235,2,7.066384,8.303909
6797,A_PuertoRico_8_1934_PA_85_1795,5.677614,7.913261,2,7.066384,8.303909
6798,A_PuertoRico_8_1934_PA_85_1798,5.6413274,7.6774845,2,7.066384,8.303909
6799,A_PuertoRico_8_1934_PA_85_1851,5.653018,7.7707996,2,7.066384,8.303909
6800,A_PuertoRico_8_1934_PA_85_1869,5.611812,7.678698,2,7.066384,8.303909
6801,A_PuertoRico_8_1934_PA_85_188,5.6650367,7.615865,2,7.066384,8.303909
6802,A_PuertoRico_8_1934_PA_85_1929,5.624419,8.20401,2,7.066384,8.303909
6803,A_PuertoRico_8_1934_PA_85_1952,5.7074428,7.9147787,2,7.066384,8.303909
6804,A_PuertoRico_8_1934_PA_85_196,5.665096,7.9862685,2,7.066384,8.303909
6805,A_PuertoRico_8_1934_PA_85_1987,5.6423297,7.752792,2,7.066384,8.303909
6806,A_PuertoRico_8_1934_PA_85_2012,5.749824,8.028069,2,7.066384,8.303909
6807,A_PuertoRico_8_1934_PA_85_2015,5.6497188,7.616055,2,7.066384,8.303909
6808,A_PuertoRico_8_1934_PA_85_2017,6.1276565,8.374538,2,7.066384,8.303909
6809,A_PuertoRico_8_1934_PA_85_2042,7.1370974,9.355241,2,7.066384,8.303909
6810,A_PuertoRico_8_1934_PA_85_2049,5.5053954,8.005876,2,7.066384,8.303909
6811,A_PuertoRico_8_1934_PA_85_2056,5.7282667,8.483456,2,7.066384,8.303909
6812,A_PuertoRico_8_1934_PA_85_2061,5.3712854,8.205967,2,7.066384,8.303909
6813,A_PuertoRico_8_1934_PA_85_2063,5.7639356,8.9321575,2,7.066384,8.303909
6814,A_PuertoRico_8_1934_PA_85_2064,4.270936,7.9069233,0,2.9160502,6.9480243
6815,A_PuertoRico_8_1934_PA_85_217,5.5889993,7.8672614,2,7.066384,8.303909
6816,A_PuertoRico_8_1934_PA_85_395,5.565592,7.851193,2,7.066384,8.303909
6817,A_PuertoRico_8_1934_PA_86_138,3.775494,6.449883,0,2.9160502,6.9480243
6818,A_PuertoRico_8_1934_PA_86_156,3.7513764,6.4629273,0,2.9160502,6.9480243
6819,A_PuertoRico_8_1934_PA_86_167,3.8345838,6.495164,0,2.9160502,6.9480243
6820,A_PuertoRico_8_1934_PA_86_169,3.615201,6.528193,0,2.9160502,6.9480243
6821,A_PuertoRico_8_1934_PA_86_1959,3.785166,6.406271,0,2.9160502,6.9480243
6822,A_PuertoRico_8_1934_PA_86_1973,3.8076873,6.467135,0,2.9160502,6.9480243
6823,A_PuertoRico_8_1934_PA_86_1983,3.9808924,6.7386146,0,2.9160502,6.9480243
6824,A_PuertoRico_8_1934_PA_86_1989,3.728165,6.797451,0,2.9160502,6.9480243
6825,A_PuertoRico_8_1934_PA_86_2010,3.8505323,6.4168663,0,2.9160502,6.9480243
6826,A_PuertoRico_8_1934_PA_86_2026,3.8662891,6.731158,0,2.9160502,6.9480243
6827,A_PuertoRico_8_1934_PA_86_2033,3.8035643,6.585472,0,2.9160502,6.9480243
6828,A_PuertoRico_8_1934_PA_86_2047,3.955387,6.568892,0,2.9160502,6.9480243
6829,A_PuertoRico_8_1934_PA_86_2052,3.7579775,6.915102,0,2.9160502,6.9480243
6830,A_PuertoRico_8_1934_PA_86_2055,4.007516,6.589326,0,2.9160502,6.9480243
6831,A_PuertoRico_8_1934_PA_86_2062,3.9166152,6.5112195,0,2.9160502,6.9480243
6832,A_PuertoRico_8_1934_PA_86_207,3.7973866,6.5258517,0,2.9160502,6.9480243
6833,A_PuertoRico_8_1934_PA_86_210,3.6335683,6.7044244,0,2.9160502,6.9480243
6834,A_PuertoRico_8_1934_PA_86_2110,3.808472,6.453055,0,2.9160502,6.9480243
6835,A_PuertoRico_8_1934_PA_86_261,3.602469,6.740217,0,2.9160502,6.9480243
6836,A_PuertoRico_8_1934_PA_87_159,1.0794508,5.2590175,6,1.529427,3.9975543
6837,A_PuertoRico_8_1934_PA_87_1972,0.8335928,5.2710376,6,1.529427,3.9975543
6838,A_PuertoRico_8_1934_PA_87_2020,0.96190673,5.3675804,6,1.529427,3.9975543
6839,A_PuertoRico_8_1934_PA_87_2060,1.1423676,5.6209254,6,1.529427,3.9975543
6840,A_PuertoRico_8_1934_PA_87_2075,1.2270739,6.021443,0,2.9160502,6.9480243
6841,A_PuertoRico_8_1934_PA_87_2077,1.5047165,5.2891736,6,1.529427,3.9975543
6842,A_PuertoRico_8_1934_PA_888_964,8.261769,8.291262,2,7.066384,8.303909
6843,A_PuertoRico_8_1934_PA_889_1676,5.9365025,8.081373,2,7.066384,8.303909
6844,A_PuertoRico_8_1934_PA_88_123,6.3867583,8.948872,2,7.066384,8.303909
6845,A_PuertoRico_8_1934_PA_88_133,6.8495555,9.124548,2,7.066384,8.303909
6846,A_PuertoRico_8_1934_PA_88_143,6.8416643,9.390762,2,7.066384,8.303909
6847,A_PuertoRico_8_1934_PA_88_1811,6.7423325,6.829405,2,7.066384,8.303909
6848,A_PuertoRico_8_1934_PA_88_1861,1.8466114,7.689455,0,2.9160502,6.9480243
6849,A_PuertoRico_8_1934_PA_88_192,6.7358503,6.9269834,2,7.066384,8.303909
6850,A_PuertoRico_8_1934_PA_88_2017,6.1308804,8.87494,2,7.066384,8.303909
6851,A_PuertoRico_8_1934_PA_88_2034,6.9394283,9.293493,2,7.066384,8.303909
6852,A_PuertoRico_8_1934_PA_88_2039,6.9567304,7.103485,2,7.066384,8.303909
6853,A_PuertoRico_8_1934_PA_88_2042,7.1466136,9.273904,2,7.066384,8.303909
6854,A_PuertoRico_8_1934_PA_88_2049,5.36771,8.058671,2,7.066384,8.303909
6855,A_PuertoRico_8_1934_PA_88_2059,2.1384265,8.0089445,0,2.9160502,6.9480243
6856,A_PuertoRico_8_1934_PA_88_2064,4.1012297,7.893936,0,2.9160502,6.9480243
6857,A_PuertoRico_8_1934_PA_88_2070,6.7533097,6.9035296,2,7.066384,8.303909
6858,A_PuertoRico_8_1934_PA_890_1017,6.3836555,7.356208,2,7.066384,8.303909
6859,A_PuertoRico_8_1934_PA_894_1808,8.046359,9.278324,2,7.066384,8.303909
6860,A_PuertoRico_8_1934_PA_89_139,7.5573483,9.528713,2,7.066384,8.303909
6861,A_PuertoRico_8_1934_PA_89_143,7.087506,9.446132,2,7.066384,8.303909
6862,A_PuertoRico_8_1934_PA_89_157,7.7349577,9.677192,2,7.066384,8.303909
6863,A_PuertoRico_8_1934_PA_89_1877,6.0130353,8.544338,2,7.066384,8.303909
6864,A_PuertoRico_8_1934_PA_89_2008,7.0303903,9.037841,2,7.066384,8.303909
6865,A_PuertoRico_8_1934_PA_89_2027,7.825395,10.065416,2,7.066384,8.303909
6866,A_PuertoRico_8_1934_PA_89_2034,7.0399847,9.337933,2,7.066384,8.303909
6867,A_PuertoRico_8_1934_PA_89_2042,7.163427,9.389235,2,7.066384,8.303909
6868,A_PuertoRico_8_1934_PA_89_2056,6.0662413,8.988164,2,7.066384,8.303909
6869,A_PuertoRico_8_1934_PA_89_2063,5.941733,9.078826,2,7.066384,8.303909
6870,A_PuertoRico_8_1934_PA_89_2070,6.0176945,9.047187,2,7.066384,8.303909
6871,A_PuertoRico_8_1934_PA_903_2172,2.6999805,4.3206153,6,1.529427,3.9975543
6872,A_PuertoRico_8_1934_PA_904_1361,3.8447323,3.9680986,5,4.0259933,4.101865
6873,A_PuertoRico_8_1934_PA_905_2100,7.4256744,2.2795017,7,6.60856,3.8232722
6874,A_PuertoRico_8_1934_PA_90_112,5.9293036,7.4554543,2,7.066384,8.303909
6875,A_PuertoRico_8_1934_PA_90_125,7.1699038,7.4713483,2,7.066384,8.303909
6876,A_PuertoRico_8_1934_PA_90_1753,5.952444,7.3566704,2,7.066384,8.303909
6877,A_PuertoRico_8_1934_PA_90_1760,5.946225,7.342699,2,7.066384,8.303909
6878,A_PuertoRico_8_1934_PA_90_189,5.9177976,7.4350247,2,7.066384,8.303909
6879,A_PuertoRico_8_1934_PA_90_1987,5.737274,7.656099,2,7.066384,8.303909
6880,A_PuertoRico_8_1934_PA_90_2048,6.5282173,7.7307997,2,7.066384,8.303909
6881,A_PuertoRico_8_1934_PA_90_2049,5.503663,7.8042984,2,7.066384,8.303909
6882,A_PuertoRico_8_1934_PA_90_2063,5.750937,8.835294,2,7.066384,8.303909
6883,A_PuertoRico_8_1934_PA_90_2064,5.1963534,7.7477937,2,7.066384,8.303909
6884,A_PuertoRico_8_1934_PA_919_2090,2.1989763,5.2550545,6,1.529427,3.9975543
6885,A_PuertoRico_8_1934_PA_91_1917,1.7580634,5.897451,0,2.9160502,6.9480243
6886,A_PuertoRico_8_1934_PA_92_1842,6.8559523,7.664031,2,7.066384,8.303909
6887,A_PuertoRico_8_1934_PA_92_195,7.1600356,7.6173406,2,7.066384,8.303909
6888,A_PuertoRico_8_1934_PA_92_2014,6.9057527,7.420075,2,7.066384,8.303909
6889,A_PuertoRico_8_1934_PA_92_2046,6.7083383,7.755458,2,7.066384,8.303909
6890,A_PuertoRico_8_1934_PA_938_1726,7.786161,7.394864,2,7.066384,8.303909
6891,A_PuertoRico_8_1934_PA_93_1837,1.7659727,5.282844,6,1.529427,3.9975543
6892,A_PuertoRico_8_1934_PA_94_1823,2.8476868,6.839715,0,2.9160502,6.9480243
6893,A_PuertoRico_8_1934_PA_94_1856,2.717234,6.9882293,0,2.9160502,6.9480243
6894,A_PuertoRico_8_1934_PA_94_1861,1.818023,7.5554214,0,2.9160502,6.9480243
6895,A_PuertoRico_8_1934_PA_94_1906,3.9727547,7.5772653,0,2.9160502,6.9480243
6896,A_PuertoRico_8_1934_PA_94_1984,6.5868053,9.077259,2,7.066384,8.303909
6897,A_PuertoRico_8_1934_PA_94_2074,1.9204143,8.147004,0,2.9160502,6.9480243
6898,A_PuertoRico_8_1934_PA_95_125,6.9106665,8.079004,2,7.066384,8.303909
6899,A_PuertoRico_8_1934_PA_95_133,6.900745,8.238217,2,7.066384,8.303909
6900,A_PuertoRico_8_1934_PA_95_172,6.813755,8.2666855,2,7.066384,8.303909
6901,A_PuertoRico_8_1934_PA_95_1759,6.7019553,7.777853,2,7.066384,8.303909
6902,A_PuertoRico_8_1934_PA_95_180,6.7728686,8.223487,2,7.066384,8.303909
6903,A_PuertoRico_8_1934_PA_95_1948,7.170453,8.1824875,2,7.066384,8.303909
6904,A_PuertoRico_8_1934_PA_95_195,7.0008984,7.9138074,2,7.066384,8.303909
6905,A_PuertoRico_8_1934_PA_95_1964,6.897548,8.202338,2,7.066384,8.303909
6906,A_PuertoRico_8_1934_PA_95_1986,6.8793178,8.049232,2,7.066384,8.303909
6907,A_PuertoRico_8_1934_PA_95_2011,7.077102,8.022914,2,7.066384,8.303909
6908,A_PuertoRico_8_1934_PA_95_2017,6.3355937,8.422153,2,7.066384,8.303909
6909,A_PuertoRico_8_1934_PA_95_2042,7.140436,9.054814,2,7.066384,8.303909
6910,A_PuertoRico_8_1934_PA_95_2048,6.6153383,8.017817,2,7.066384,8.303909
6911,A_PuertoRico_8_1934_PA_95_2063,6.0380573,8.962574,2,7.066384,8.303909
6912,A_PuertoRico_8_1934_PA_95_507,6.704798,8.361552,2,7.066384,8.303909
6913,A_PuertoRico_8_1934_PA_963_1868,7.5967216,7.41887,2,7.066384,8.303909
6914,A_PuertoRico_8_1934_PA_96_128,3.2884638,6.4229198,0,2.9160502,6.9480243
6915,A_PuertoRico_8_1934_PA_96_169,3.2500997,6.5156703,0,2.9160502,6.9480243
6916,A_PuertoRico_8_1934_PA_96_186,3.2105198,6.5844607,0,2.9160502,6.9480243
6917,A_PuertoRico_8_1934_PA_96_1877,5.353142,8.175348,2,7.066384,8.303909
6918,A_PuertoRico_8_1934_PA_96_1923,3.1874313,6.44065,0,2.9160502,6.9480243
6919,A_PuertoRico_8_1934_PA_96_1946,3.181948,6.485641,0,2.9160502,6.9480243
6920,A_PuertoRico_8_1934_PA_96_1961,3.2746336,6.4741335,0,2.9160502,6.9480243
6921,A_PuertoRico_8_1934_PA_96_1979,3.277618,6.757792,0,2.9160502,6.9480243
6922,A_PuertoRico_8_1934_PA_96_1989,3.658051,6.8344884,0,2.9160502,6.9480243
6923,A_PuertoRico_8_1934_PA_96_2028,3.0237253,6.7507195,0,2.9160502,6.9480243
6924,A_PuertoRico_8_1934_PA_96_2062,3.8229048,6.6300273,0,2.9160502,6.9480243
6925,A_PuertoRico_8_1934_PA_96_2070,3.903159,6.8318634,0,2.9160502,6.9480243
6926,A_PuertoRico_8_1934_PA_96_2084,3.201664,6.455627,0,2.9160502,6.9480243
6927,A_PuertoRico_8_1934_PA_973_1782,6.2173066,1.4861609,7,6.60856,3.8232722
6928,A_PuertoRico_8_1934_PA_97_141,0.95581627,4.8609576,6,1.529427,3.9975543
6929,A_PuertoRico_8_1934_PA_97_159,0.9900478,5.078519,6,1.529427,3.9975543
6930,A_PuertoRico_8_1934_PA_97_1810,0.9860192,5.025756,6,1.529427,3.9975543
6931,A_PuertoRico_8_1934_PA_97_2054,0.91676027,4.97518,6,1.529427,3.9975543
6932,A_PuertoRico_8_1934_PA_985_1974,8.163065,9.524502,2,7.066384,8.303909
6933,A_PuertoRico_8_1934_PA_98_1811,6.7252684,6.7954845,2,7.066384,8.303909
6934,A_PuertoRico_8_1934_PA_98_1890,1.9262438,5.8367524,0,2.9160502,6.9480243
6935,A_PuertoRico_8_1934_PA_98_2066,3.6759977,7.0432286,0,2.9160502,6.9480243
6936,A_PuertoRico_8_1934_PA_994_1990,6.964981,8.607433,2,7.066384,8.303909
6937,A_PuertoRico_8_1934_PA_994_2063,5.879649,9.046781,2,7.066384,8.303909
6938,A_PuertoRico_8_1934_PA_99_1927,2.3708158,5.6394215,0,2.9160502,6.9480243
6939,A_PuertoRico_8_1934_PA_99_2062,2.4858751,5.696,0,2.9160502,6.9480243
6940,A_PuertoRico_8_1934_PB1_1002_2037,8.983447,1.8389053,1,8.768135,0.6260698
6941,A_PuertoRico_8_1934_PB1_100_152,1.4525752,3.223151,6,1.529427,3.9975543
6942,A_PuertoRico_8_1934_PB1_100_2081,1.2770407,3.3984394,6,1.529427,3.9975543
6943,A_PuertoRico_8_1934_PB1_100_2114,1.4250909,3.326745,6,1.529427,3.9975543
6944,A_PuertoRico_8_1934_PB1_100_2121,1.527952,2.81143,6,1.529427,3.9975543
6945,A_PuertoRico_8_1934_PB1_100_2168,1.8719826,2.924879,6,1.529427,3.9975543
6946,A_PuertoRico_8_1934_PB1_101_2159,2.9212031,1.0029733,3,3.2829363,0.9749601
6947,A_PuertoRico_8_1934_PB1_102_2024,8.724665,1.1693269,1,8.768135,0.6260698
6948,A_PuertoRico_8_1934_PB1_102_2125,3.4453137,0.7480992,3,3.2829363,0.9749601
6949,A_PuertoRico_8_1934_PB1_102_2139,9.43202,0.0081465235,1,8.768135,0.6260698
6950,A_PuertoRico_8_1934_PB1_102_2143,8.8653,0.9698646,1,8.768135,0.6260698
6951,A_PuertoRico_8_1934_PB1_1031_2090,3.8894603,1.6995757,3,3.2829363,0.9749601
6952,A_PuertoRico_8_1934_PB1_1039_2129,8.235859,-1.1399809,1,8.768135,0.6260698
6953,A_PuertoRico_8_1934_PB1_103_2043,2.553956,1.5442467,3,3.2829363,0.9749601
6954,A_PuertoRico_8_1934_PB1_103_212,2.51085,1.7468483,3,3.2829363,0.9749601
6955,A_PuertoRico_8_1934_PB1_103_2173,2.4488375,1.6792302,3,3.2829363,0.9749601
6956,A_PuertoRico_8_1934_PB1_104_127,8.769741,1.2257117,1,8.768135,0.6260698
6957,A_PuertoRico_8_1934_PB1_104_133,8.671654,1.0125798,1,8.768135,0.6260698
6958,A_PuertoRico_8_1934_PB1_104_2110,7.3861914,0.034839176,1,8.768135,0.6260698
6959,A_PuertoRico_8_1934_PB1_104_2129,8.060455,-1.2652199,1,8.768135,0.6260698
6960,A_PuertoRico_8_1934_PB1_104_2144,7.804778,0.8976235,1,8.768135,0.6260698
6961,A_PuertoRico_8_1934_PB1_104_2158,9.019049,1.9610296,1,8.768135,0.6260698
6962,A_PuertoRico_8_1934_PB1_105_2132,7.802473,-0.03785246,1,8.768135,0.6260698
6963,A_PuertoRico_8_1934_PB1_105_2167,1.0687017,2.6303792,6,1.529427,3.9975543
6964,A_PuertoRico_8_1934_PB1_105_2175,7.430495,-0.0033331804,1,8.768135,0.6260698
6965,A_PuertoRico_8_1934_PB1_105_2180,2.5084162,1.2718374,3,3.2829363,0.9749601
6966,A_PuertoRico_8_1934_PB1_106_2093,4.703319,1.0333465,3,3.2829363,0.9749601
6967,A_PuertoRico_8_1934_PB1_106_2122,3.5075126,0.75132394,3,3.2829363,0.9749601
6968,A_PuertoRico_8_1934_PB1_106_2128,4.876426,0.9749118,3,3.2829363,0.9749601
6969,A_PuertoRico_8_1934_PB1_106_2142,3.3853045,1.1232308,3,3.2829363,0.9749601
6970,A_PuertoRico_8_1934_PB1_106_2148,4.6398354,0.8591862,3,3.2829363,0.9749601
6971,A_PuertoRico_8_1934_PB1_106_2167,1.0333158,2.7220242,6,1.529427,3.9975543
6972,A_PuertoRico_8_1934_PB1_106_2173,2.4843645,1.6549485,3,3.2829363,0.9749601
6973,A_PuertoRico_8_1934_PB1_106_2180,3.3194568,0.87051666,3,3.2829363,0.9749601
6974,A_PuertoRico_8_1934_PB1_107_2029,4.1759386,0.63509417,3,3.2829363,0.9749601
6975,A_PuertoRico_8_1934_PB1_107_2126,3.5456135,0.49971628,3,3.2829363,0.9749601
6976,A_PuertoRico_8_1934_PB1_107_2152,3.4115994,0.097084805,3,3.2829363,0.9749601
6977,A_PuertoRico_8_1934_PB1_107_2155,1.7029366,2.869379,6,1.529427,3.9975543
6978,A_PuertoRico_8_1934_PB1_1080_2129,7.993414,-1.2244056,1,8.768135,0.6260698
6979,A_PuertoRico_8_1934_PB1_108_2097,3.9000466,1.134141,3,3.2829363,0.9749601
6980,A_PuertoRico_8_1934_PB1_108_2123,3.6634672,1.4044913,3,3.2829363,0.9749601
6981,A_PuertoRico_8_1934_PB1_108_2138,3.6949272,1.4745106,3,3.2829363,0.9749601
6982,A_PuertoRico_8_1934_PB1_108_2145,3.873899,1.231241,3,3.2829363,0.9749601
6983,A_PuertoRico_8_1934_PB1_108_2148,4.4244356,0.8846796,3,3.2829363,0.9749601
6984,A_PuertoRico_8_1934_PB1_108_2165,9.867719,2.2342014,1,8.768135,0.6260698
6985,A_PuertoRico_8_1934_PB1_109_2113,2.6145935,0.3237814,3,3.2829363,0.9749601
6986,A_PuertoRico_8_1934_PB1_109_2122,3.6511292,0.5604687,3,3.2829363,0.9749601
6987,A_PuertoRico_8_1934_PB1_109_2148,4.558164,0.77202004,3,3.2829363,0.9749601
6988,A_PuertoRico_8_1934_PB1_109_2161,4.5208464,0.60809064,3,3.2829363,0.9749601
6989,A_PuertoRico_8_1934_PB1_109_2165,9.821108,2.2662055,1,8.768135,0.6260698
6990,A_PuertoRico_8_1934_PB1_1106_2109,4.777069,1.5549484,3,3.2829363,0.9749601
6991,A_PuertoRico_8_1934_PB1_110_1987,4.351077,0.5594589,3,3.2829363,0.9749601
6992,A_PuertoRico_8_1934_PB1_110_2010,4.3720164,0.6403896,3,3.2829363,0.9749601
6993,A_PuertoRico_8_1934_PB1_110_2029,4.366123,0.7057689,3,3.2829363,0.9749601
6994,A_PuertoRico_8_1934_PB1_110_2126,3.9755738,0.51655495,3,3.2829363,0.9749601
6995,A_PuertoRico_8_1934_PB1_110_2128,4.7361293,0.88639015,3,3.2829363,0.9749601
6996,A_PuertoRico_8_1934_PB1_110_2155,1.7274461,2.8234427,6,1.529427,3.9975543
6997,A_PuertoRico_8_1934_PB1_111_141,3.2626312,1.0497929,3,3.2829363,0.9749601
6998,A_PuertoRico_8_1934_PB1_111_166,3.2412748,1.2005482,3,3.2829363,0.9749601
6999,A_PuertoRico_8_1934_PB1_111_2021,2.9787436,1.4945453,3,3.2829363,0.9749601
7000,A_PuertoRico_8_1934_PB1_111_2046,3.2658765,1.2135882,3,3.2829363,0.9749601
7001,A_PuertoRico_8_1934_PB1_111_2113,2.8511806,0.81385547,3,3.2829363,0.9749601
7002,A_PuertoRico_8_1934_PB1_111_2121,3.2372599,1.3523928,3,3.2829363,0.9749601
7003,A_PuertoRico_8_1934_PB1_111_2124,3.1849551,1.2252584,3,3.2829363,0.9749601
7004,A_PuertoRico_8_1934_PB1_111_2125,3.3676894,0.8425439,3,3.2829363,0.9749601
7005,A_PuertoRico_8_1934_PB1_111_2140,3.1874256,0.9400129,3,3.2829363,0.9749601
7006,A_PuertoRico_8_1934_PB1_111_2151,3.2595422,1.2009832,3,3.2829363,0.9749601
7007,A_PuertoRico_8_1934_PB1_111_2164,3.9358702,1.5244659,3,3.2829363,0.9749601
7008,A_PuertoRico_8_1934_PB1_111_2166,3.1522942,0.94345963,3,3.2829363,0.9749601
7009,A_PuertoRico_8_1934_PB1_1124_2071,7.6780515,-0.20938866,1,8.768135,0.6260698
7010,A_PuertoRico_8_1934_PB1_1128_1823,9.0796995,0.67283267,1,8.768135,0.6260698
7011,A_PuertoRico_8_1934_PB1_112_1951,2.4286406,1.1255106,3,3.2829363,0.9749601
7012,A_PuertoRico_8_1934_PB1_112_1972,2.4283776,0.959051,3,3.2829363,0.9749601
7013,A_PuertoRico_8_1934_PB1_112_1988,9.070087,2.0757725,1,8.768135,0.6260698
7014,A_PuertoRico_8_1934_PB1_112_2045,8.774131,0.5291828,1,8.768135,0.6260698
7015,A_PuertoRico_8_1934_PB1_112_2046,2.533539,1.0885662,3,3.2829363,0.9749601
7016,A_PuertoRico_8_1934_PB1_112_2052,2.5154645,1.3260016,3,3.2829363,0.9749601
7017,A_PuertoRico_8_1934_PB1_112_2059,2.3304727,1.13137,3,3.2829363,0.9749601
7018,A_PuertoRico_8_1934_PB1_112_2074,2.1625798,0.7844039,3,3.2829363,0.9749601
7019,A_PuertoRico_8_1934_PB1_112_2080,2.274303,0.7473579,3,3.2829363,0.9749601
7020,A_PuertoRico_8_1934_PB1_112_2098,2.2405515,1.7219133,3,3.2829363,0.9749601
7021,A_PuertoRico_8_1934_PB1_112_2113,2.3080792,0.77550167,3,3.2829363,0.9749601
7022,A_PuertoRico_8_1934_PB1_112_2129,7.8857775,-1.1251085,1,8.768135,0.6260698
7023,A_PuertoRico_8_1934_PB1_112_2135,2.2116911,1.0377357,3,3.2829363,0.9749601
7024,A_PuertoRico_8_1934_PB1_112_2146,2.478716,1.1945354,3,3.2829363,0.9749601
7025,A_PuertoRico_8_1934_PB1_112_2147,2.2969446,1.1679677,3,3.2829363,0.9749601
7026,A_PuertoRico_8_1934_PB1_112_2149,8.027002,-0.61504614,1,8.768135,0.6260698
7027,A_PuertoRico_8_1934_PB1_112_2151,2.4038272,1.2159847,3,3.2829363,0.9749601
7028,A_PuertoRico_8_1934_PB1_112_2156,2.4378514,1.1143069,3,3.2829363,0.9749601
7029,A_PuertoRico_8_1934_PB1_112_2159,2.6214557,1.0744448,3,3.2829363,0.9749601
7030,A_PuertoRico_8_1934_PB1_112_2166,2.6092305,0.87925106,3,3.2829363,0.9749601
7031,A_PuertoRico_8_1934_PB1_112_2167,1.1113327,2.6488822,6,1.529427,3.9975543
7032,A_PuertoRico_8_1934_PB1_112_2173,2.40422,1.3286072,3,3.2829363,0.9749601
7033,A_PuertoRico_8_1934_PB1_112_2177,9.787764,2.1170564,1,8.768135,0.6260698
7034,A_PuertoRico_8_1934_PB1_112_2179,1.0532322,2.6895158,6,1.529427,3.9975543
7035,A_PuertoRico_8_1934_PB1_112_2181,2.7278433,1.489024,3,3.2829363,0.9749601
7036,A_PuertoRico_8_1934_PB1_112_2200,2.2944245,0.85976577,3,3.2829363,0.9749601
7037,A_PuertoRico_8_1934_PB1_1136_2110,7.377775,-0.004377573,1,8.768135,0.6260698
7038,A_PuertoRico_8_1934_PB1_113_1282,10.368811,0.91500515,1,8.768135,0.6260698
7039,A_PuertoRico_8_1934_PB1_113_136,10.425293,0.86413336,1,8.768135,0.6260698
7040,A_PuertoRico_8_1934_PB1_113_1392,10.364709,0.91944647,1,8.768135,0.6260698
7041,A_PuertoRico_8_1934_PB1_113_143,10.391032,0.90832174,1,8.768135,0.6260698
7042,A_PuertoRico_8_1934_PB1_113_147,10.454865,0.8434365,1,8.768135,0.6260698
7043,A_PuertoRico_8_1934_PB1_113_158,10.373916,0.73750573,1,8.768135,0.6260698
7044,A_PuertoRico_8_1934_PB1_113_165,10.413618,0.7461801,1,8.768135,0.6260698
