index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
4242,A_PuertoRico_8_1934_PB1_168_2142,1.8938501,4.868308,1,1.6496644,6.135744
4243,A_PuertoRico_8_1934_PB1_169_2099,3.1977592,1.8474529,4,3.3094966,3.2495022
4244,A_PuertoRico_8_1934_PB1_169_2134,3.1642644,2.8774064,4,3.3094966,3.2495022
4245,A_PuertoRico_8_1934_PB1_169_2151,3.1691723,2.7470493,4,3.3094966,3.2495022
4246,A_PuertoRico_8_1934_PB1_169_2178,3.2137,2.600518,4,3.3094966,3.2495022
4247,A_PuertoRico_8_1934_PB1_169_2191,3.1663952,2.972896,4,3.3094966,3.2495022
4248,A_PuertoRico_8_1934_PB1_170_196,7.81885,0.9509161,2,8.605511,1.0836127
4249,A_PuertoRico_8_1934_PB1_170_2008,7.927126,1.0385548,2,8.605511,1.0836127
4250,A_PuertoRico_8_1934_PB1_170_2024,8.186553,1.4404007,2,8.605511,1.0836127
4251,A_PuertoRico_8_1934_PB1_170_2056,8.091034,0.7929617,2,8.605511,1.0836127
4252,A_PuertoRico_8_1934_PB1_170_2061,7.8832755,1.0139672,2,8.605511,1.0836127
4253,A_PuertoRico_8_1934_PB1_170_2063,7.6811013,0.80043286,2,8.605511,1.0836127
4254,A_PuertoRico_8_1934_PB1_170_2079,8.025737,1.4846212,2,8.605511,1.0836127
4255,A_PuertoRico_8_1934_PB1_170_2082,7.827286,1.391308,2,8.605511,1.0836127
4256,A_PuertoRico_8_1934_PB1_170_2090,7.908074,1.2278,2,8.605511,1.0836127
4257,A_PuertoRico_8_1934_PB1_170_2094,7.790502,0.6976564,2,8.605511,1.0836127
4258,A_PuertoRico_8_1934_PB1_170_2110,10.191738,1.2519726,2,8.605511,1.0836127
4259,A_PuertoRico_8_1934_PB1_170_2129,7.2445817,-0.24953334,2,8.605511,1.0836127
4260,A_PuertoRico_8_1934_PB1_170_2132,7.9014006,0.5683807,2,8.605511,1.0836127
4261,A_PuertoRico_8_1934_PB1_170_2141,7.681133,0.71234614,2,8.605511,1.0836127
4262,A_PuertoRico_8_1934_PB1_170_2149,7.6995707,0.420541,2,8.605511,1.0836127
4263,A_PuertoRico_8_1934_PB1_170_2158,8.819055,2.313705,2,8.605511,1.0836127
4264,A_PuertoRico_8_1934_PB1_170_2165,9.498772,2.3512087,2,8.605511,1.0836127
4265,A_PuertoRico_8_1934_PB1_170_2177,9.373311,2.5431616,2,8.605511,1.0836127
4266,A_PuertoRico_8_1934_PB1_170_2186,7.6104074,0.9828605,2,8.605511,1.0836127
4267,A_PuertoRico_8_1934_PB1_170_2194,7.9269323,0.58599794,2,8.605511,1.0836127
4268,A_PuertoRico_8_1934_PB1_171_201,4.188171,3.5426044,4,3.3094966,3.2495022
4269,A_PuertoRico_8_1934_PB1_171_2055,3.967954,3.6967213,4,3.3094966,3.2495022
4270,A_PuertoRico_8_1934_PB1_171_2092,4.1735406,3.5555644,4,3.3094966,3.2495022
4271,A_PuertoRico_8_1934_PB1_171_2140,4.093585,3.663134,4,3.3094966,3.2495022
4272,A_PuertoRico_8_1934_PB1_1722_1901,8.444518,1.2066998,2,8.605511,1.0836127
4273,A_PuertoRico_8_1934_PB1_172_2034,2.4046404,4.756294,1,1.6496644,6.135744
4274,A_PuertoRico_8_1934_PB1_172_2073,2.2515633,3.7052627,4,3.3094966,3.2495022
4275,A_PuertoRico_8_1934_PB1_172_2248,7.2681804,1.2869402,2,8.605511,1.0836127
4276,A_PuertoRico_8_1934_PB1_173_2005,3.2327688,1.9452666,4,3.3094966,3.2495022
4277,A_PuertoRico_8_1934_PB1_173_2019,3.6301908,2.3082438,4,3.3094966,3.2495022
4278,A_PuertoRico_8_1934_PB1_173_2049,3.48165,2.2326705,4,3.3094966,3.2495022
4279,A_PuertoRico_8_1934_PB1_173_2113,3.4892042,2.1590118,4,3.3094966,3.2495022
4280,A_PuertoRico_8_1934_PB1_173_2178,3.3956473,2.4168277,4,3.3094966,3.2495022
4281,A_PuertoRico_8_1934_PB1_174_1942,7.453049,2.8279293,3,6.9703484,4.0937405
4282,A_PuertoRico_8_1934_PB1_174_1986,9.418783,0.88043606,2,8.605511,1.0836127
4283,A_PuertoRico_8_1934_PB1_174_2036,8.265822,1.5487581,2,8.605511,1.0836127
4284,A_PuertoRico_8_1934_PB1_174_2054,9.434447,0.66051054,2,8.605511,1.0836127
4285,A_PuertoRico_8_1934_PB1_174_2061,8.640957,1.2792271,2,8.605511,1.0836127
4286,A_PuertoRico_8_1934_PB1_174_2071,9.874415,0.9123475,2,8.605511,1.0836127
4287,A_PuertoRico_8_1934_PB1_174_2091,9.670249,0.47105697,2,8.605511,1.0836127
4288,A_PuertoRico_8_1934_PB1_174_2110,10.115058,1.1935552,2,8.605511,1.0836127
4289,A_PuertoRico_8_1934_PB1_174_2116,8.174555,1.4699801,2,8.605511,1.0836127
4290,A_PuertoRico_8_1934_PB1_174_2139,9.36406,0.5720875,2,8.605511,1.0836127
4291,A_PuertoRico_8_1934_PB1_174_2165,9.494762,2.3080611,2,8.605511,1.0836127
4292,A_PuertoRico_8_1934_PB1_174_2177,9.349302,2.5626278,2,8.605511,1.0836127
4293,A_PuertoRico_8_1934_PB1_174_282,9.0413,2.3402128,2,8.605511,1.0836127
4294,A_PuertoRico_8_1934_PB1_1752_1971,8.78222,1.9812629,2,8.605511,1.0836127
4295,A_PuertoRico_8_1934_PB1_1754_1860,8.520828,5.0033636,3,6.9703484,4.0937405
4296,A_PuertoRico_8_1934_PB1_175_2049,3.5164142,2.0670462,4,3.3094966,3.2495022
4297,A_PuertoRico_8_1934_PB1_175_2080,3.6905372,2.039916,4,3.3094966,3.2495022
4298,A_PuertoRico_8_1934_PB1_175_2130,1.847805,4.783515,1,1.6496644,6.135744
4299,A_PuertoRico_8_1934_PB1_175_2150,1.8886344,4.852916,1,1.6496644,6.135744
4300,A_PuertoRico_8_1934_PB1_176_2054,9.477344,0.4891882,2,8.605511,1.0836127
4301,A_PuertoRico_8_1934_PB1_177_2054,9.300456,0.5283192,2,8.605511,1.0836127
4302,A_PuertoRico_8_1934_PB1_177_2057,6.274314,2.0350387,3,6.9703484,4.0937405
4303,A_PuertoRico_8_1934_PB1_177_2074,3.7748003,1.8194597,4,3.3094966,3.2495022
4304,A_PuertoRico_8_1934_PB1_177_2144,4.9573526,2.239195,4,3.3094966,3.2495022
4305,A_PuertoRico_8_1934_PB1_177_2177,9.353274,2.6860204,2,8.605511,1.0836127
4306,A_PuertoRico_8_1934_PB1_178_1959,2.9343655,2.1634192,4,3.3094966,3.2495022
4307,A_PuertoRico_8_1934_PB1_178_2054,9.307559,0.39305732,2,8.605511,1.0836127
4308,A_PuertoRico_8_1934_PB1_178_2063,7.632297,1.6184609,2,8.605511,1.0836127
4309,A_PuertoRico_8_1934_PB1_178_2091,9.630369,0.13943738,2,8.605511,1.0836127
4310,A_PuertoRico_8_1934_PB1_178_2129,7.1646843,-0.26937643,2,8.605511,1.0836127
4311,A_PuertoRico_8_1934_PB1_178_2135,3.2666166,1.7064816,4,3.3094966,3.2495022
4312,A_PuertoRico_8_1934_PB1_1796_1818,2.0558472,3.430991,4,3.3094966,3.2495022
4313,A_PuertoRico_8_1934_PB1_179_1994,2.6842167,4.359507,4,3.3094966,3.2495022
4314,A_PuertoRico_8_1934_PB1_179_2054,9.305364,0.5288144,2,8.605511,1.0836127
4315,A_PuertoRico_8_1934_PB1_179_2060,2.6550596,4.474169,4,3.3094966,3.2495022
4316,A_PuertoRico_8_1934_PB1_179_2090,2.653343,4.218966,4,3.3094966,3.2495022
4317,A_PuertoRico_8_1934_PB1_179_2091,9.652966,0.18393648,2,8.605511,1.0836127
4318,A_PuertoRico_8_1934_PB1_179_213,2.7212875,4.2459135,4,3.3094966,3.2495022
4319,A_PuertoRico_8_1934_PB1_180_2034,2.0386488,4.986448,1,1.6496644,6.135744
4320,A_PuertoRico_8_1934_PB1_180_2058,2.0895565,5.0317926,1,1.6496644,6.135744
4321,A_PuertoRico_8_1934_PB1_180_2060,2.4540198,4.689865,1,1.6496644,6.135744
4322,A_PuertoRico_8_1934_PB1_180_2064,2.0207138,4.9574504,1,1.6496644,6.135744
4323,A_PuertoRico_8_1934_PB1_180_2081,1.7763361,5.003854,1,1.6496644,6.135744
4324,A_PuertoRico_8_1934_PB1_180_2103,0.9103944,5.5306373,1,1.6496644,6.135744
4325,A_PuertoRico_8_1934_PB1_180_2130,1.8139652,4.8769903,1,1.6496644,6.135744
4326,A_PuertoRico_8_1934_PB1_180_2145,2.0513072,4.8863516,1,1.6496644,6.135744
4327,A_PuertoRico_8_1934_PB1_181_1963,1.2484689,5.5893044,1,1.6496644,6.135744
4328,A_PuertoRico_8_1934_PB1_181_1970,2.9093246,4.4306,4,3.3094966,3.2495022
4329,A_PuertoRico_8_1934_PB1_181_2053,2.5933752,4.40583,4,3.3094966,3.2495022
4330,A_PuertoRico_8_1934_PB1_181_2070,2.4495502,4.286602,4,3.3094966,3.2495022
4331,A_PuertoRico_8_1934_PB1_181_2089,1.1277558,5.2792897,1,1.6496644,6.135744
4332,A_PuertoRico_8_1934_PB1_181_2128,3.090764,4.1589293,4,3.3094966,3.2495022
4333,A_PuertoRico_8_1934_PB1_181_2171,1.6994766,5.3728147,1,1.6496644,6.135744
4334,A_PuertoRico_8_1934_PB1_1820_1875,7.580619,2.0396395,2,8.605511,1.0836127
4335,A_PuertoRico_8_1934_PB1_182_2080,3.7244506,2.185657,4,3.3094966,3.2495022
4336,A_PuertoRico_8_1934_PB1_182_209,0.7585797,5.723752,1,1.6496644,6.135744
4337,A_PuertoRico_8_1934_PB1_182_2100,0.7161383,5.562898,1,1.6496644,6.135744
4338,A_PuertoRico_8_1934_PB1_182_2167,0.7691958,5.7373667,1,1.6496644,6.135744
4339,A_PuertoRico_8_1934_PB1_182_301,0.89393497,5.7704406,1,1.6496644,6.135744
4340,A_PuertoRico_8_1934_PB1_183_1906,9.219804,1.4060899,2,8.605511,1.0836127
4341,A_PuertoRico_8_1934_PB1_183_1971,8.987544,1.9574705,2,8.605511,1.0836127
4342,A_PuertoRico_8_1934_PB1_183_1988,8.938239,2.0204177,2,8.605511,1.0836127
4343,A_PuertoRico_8_1934_PB1_183_1995,9.222593,2.0350451,2,8.605511,1.0836127
4344,A_PuertoRico_8_1934_PB1_183_1998,9.0222025,2.058161,2,8.605511,1.0836127
4345,A_PuertoRico_8_1934_PB1_183_2024,9.375086,1.5294869,2,8.605511,1.0836127
4346,A_PuertoRico_8_1934_PB1_183_2037,8.584127,2.2100005,2,8.605511,1.0836127
4347,A_PuertoRico_8_1934_PB1_183_2054,9.421193,0.5464903,2,8.605511,1.0836127
4348,A_PuertoRico_8_1934_PB1_183_2071,9.788631,1.0052108,2,8.605511,1.0836127
4349,A_PuertoRico_8_1934_PB1_183_2091,9.680178,0.48400277,2,8.605511,1.0836127
4350,A_PuertoRico_8_1934_PB1_183_211,9.50496,1.3062739,2,8.605511,1.0836127
4351,A_PuertoRico_8_1934_PB1_183_2110,10.049602,1.147155,2,8.605511,1.0836127
4352,A_PuertoRico_8_1934_PB1_183_2129,7.1854486,-0.3317535,2,8.605511,1.0836127
4353,A_PuertoRico_8_1934_PB1_183_2137,8.672294,1.5752131,2,8.605511,1.0836127
4354,A_PuertoRico_8_1934_PB1_183_214,9.520707,1.1846017,2,8.605511,1.0836127
4355,A_PuertoRico_8_1934_PB1_183_2158,8.843861,2.1749468,2,8.605511,1.0836127
4356,A_PuertoRico_8_1934_PB1_183_2165,9.301755,2.1200595,2,8.605511,1.0836127
4357,A_PuertoRico_8_1934_PB1_183_2177,9.1898155,2.3473895,2,8.605511,1.0836127
4358,A_PuertoRico_8_1934_PB1_183_2203,9.17486,1.3170054,2,8.605511,1.0836127
4359,A_PuertoRico_8_1934_PB1_183_289,9.858249,1.3004237,2,8.605511,1.0836127
4360,A_PuertoRico_8_1934_PB1_184_1971,8.633784,1.9233931,2,8.605511,1.0836127
4361,A_PuertoRico_8_1934_PB1_184_1995,9.145989,1.9072797,2,8.605511,1.0836127
4362,A_PuertoRico_8_1934_PB1_184_2011,8.489316,1.1864681,2,8.605511,1.0836127
4363,A_PuertoRico_8_1934_PB1_184_2012,6.7881355,1.8018793,2,8.605511,1.0836127
4364,A_PuertoRico_8_1934_PB1_184_2036,7.365878,1.7360257,2,8.605511,1.0836127
4365,A_PuertoRico_8_1934_PB1_184_2052,6.8783097,1.7943629,2,8.605511,1.0836127
4366,A_PuertoRico_8_1934_PB1_184_2054,9.301587,0.72153336,2,8.605511,1.0836127
4367,A_PuertoRico_8_1934_PB1_184_2056,8.276034,1.3694296,2,8.605511,1.0836127
4368,A_PuertoRico_8_1934_PB1_184_2061,8.221386,1.3062617,2,8.605511,1.0836127
4369,A_PuertoRico_8_1934_PB1_184_2062,7.4531956,1.9184562,2,8.605511,1.0836127
4370,A_PuertoRico_8_1934_PB1_184_2071,9.5491905,1.0251592,2,8.605511,1.0836127
4371,A_PuertoRico_8_1934_PB1_184_2083,6.8874164,1.6870544,2,8.605511,1.0836127
4372,A_PuertoRico_8_1934_PB1_184_2086,7.581239,1.9058913,2,8.605511,1.0836127
4373,A_PuertoRico_8_1934_PB1_184_2095,7.669638,2.0839074,2,8.605511,1.0836127
4374,A_PuertoRico_8_1934_PB1_184_2106,6.9874234,2.0681264,2,8.605511,1.0836127
4375,A_PuertoRico_8_1934_PB1_184_2110,10.113137,1.2210656,2,8.605511,1.0836127
4376,A_PuertoRico_8_1934_PB1_184_214,8.659465,1.3759036,2,8.605511,1.0836127
4377,A_PuertoRico_8_1934_PB1_184_2165,9.356369,2.1401744,2,8.605511,1.0836127
4378,A_PuertoRico_8_1934_PB1_184_299,7.696624,2.1516545,2,8.605511,1.0836127
4379,A_PuertoRico_8_1934_PB1_1857_1887,8.958653,1.2783477,2,8.605511,1.0836127
4380,A_PuertoRico_8_1934_PB1_1857_1897,9.972599,1.8957435,2,8.605511,1.0836127
4381,A_PuertoRico_8_1934_PB1_1858_1902,6.370398,1.794305,2,8.605511,1.0836127
4382,A_PuertoRico_8_1934_PB1_1858_2012,6.4248133,1.795608,2,8.605511,1.0836127
4383,A_PuertoRico_8_1934_PB1_185_2058,2.0383706,5.1025167,1,1.6496644,6.135744
4384,A_PuertoRico_8_1934_PB1_185_2130,1.8582584,4.7978654,1,1.6496644,6.135744
4385,A_PuertoRico_8_1934_PB1_1861_1896,1.8794739,3.6045315,4,3.3094966,3.2495022
4386,A_PuertoRico_8_1934_PB1_1861_1914,3.0744479,4.260569,4,3.3094966,3.2495022
4387,A_PuertoRico_8_1934_PB1_1862_1899,0.52533156,5.6796293,1,1.6496644,6.135744
4388,A_PuertoRico_8_1934_PB1_1862_1909,1.0921516,5.327267,1,1.6496644,6.135744
4389,A_PuertoRico_8_1934_PB1_1866_1902,6.468828,1.7128661,2,8.605511,1.0836127
4390,A_PuertoRico_8_1934_PB1_186_2071,9.585985,0.73773706,2,8.605511,1.0836127
4391,A_PuertoRico_8_1934_PB1_186_214,9.384472,0.90358824,2,8.605511,1.0836127
4392,A_PuertoRico_8_1934_PB1_186_2206,8.269326,0.26863804,2,8.605511,1.0836127
4393,A_PuertoRico_8_1934_PB1_1875_1900,3.0080621,3.5520859,4,3.3094966,3.2495022
4394,A_PuertoRico_8_1934_PB1_187_1927,2.6150026,3.702119,4,3.3094966,3.2495022
4395,A_PuertoRico_8_1934_PB1_187_1987,2.941194,4.098677,4,3.3094966,3.2495022
4396,A_PuertoRico_8_1934_PB1_187_2008,2.9169607,3.7893224,4,3.3094966,3.2495022
4397,A_PuertoRico_8_1934_PB1_187_2052,2.971369,3.70096,4,3.3094966,3.2495022
4398,A_PuertoRico_8_1934_PB1_187_2053,2.7230945,4.0445714,4,3.3094966,3.2495022
4399,A_PuertoRico_8_1934_PB1_187_2070,2.573347,4.1034107,4,3.3094966,3.2495022
4400,A_PuertoRico_8_1934_PB1_187_2084,3.1150863,4.052922,4,3.3094966,3.2495022
4401,A_PuertoRico_8_1934_PB1_187_2090,2.5959854,4.062991,4,3.3094966,3.2495022
4402,A_PuertoRico_8_1934_PB1_187_2109,2.247446,4.0983553,4,3.3094966,3.2495022
4403,A_PuertoRico_8_1934_PB1_187_2128,3.0589314,4.13671,4,3.3094966,3.2495022
4404,A_PuertoRico_8_1934_PB1_187_2138,2.7418582,3.7971473,4,3.3094966,3.2495022
4405,A_PuertoRico_8_1934_PB1_187_2156,2.867762,3.7699285,4,3.3094966,3.2495022
4406,A_PuertoRico_8_1934_PB1_187_2164,2.7964382,4.251017,4,3.3094966,3.2495022
4407,A_PuertoRico_8_1934_PB1_187_2176,2.8943098,4.19008,4,3.3094966,3.2495022
4408,A_PuertoRico_8_1934_PB1_1881_1905,3.109529,3.8109362,4,3.3094966,3.2495022
4409,A_PuertoRico_8_1934_PB1_1881_1920,2.2761106,2.8713772,4,3.3094966,3.2495022
4410,A_PuertoRico_8_1934_PB1_1882_1908,3.0002885,1.9309404,4,3.3094966,3.2495022
4411,A_PuertoRico_8_1934_PB1_1883_1928,8.817671,0.927094,2,8.605511,1.0836127
4412,A_PuertoRico_8_1934_PB1_1883_1949,8.218069,1.2014838,2,8.605511,1.0836127
4413,A_PuertoRico_8_1934_PB1_1883_1995,9.306148,2.0837808,2,8.605511,1.0836127
4414,A_PuertoRico_8_1934_PB1_1883_2110,10.210903,1.2937021,2,8.605511,1.0836127
4415,A_PuertoRico_8_1934_PB1_188_2006,0.9481124,5.4184823,1,1.6496644,6.135744
4416,A_PuertoRico_8_1934_PB1_188_2050,1.103563,5.246022,1,1.6496644,6.135744
4417,A_PuertoRico_8_1934_PB1_188_2054,1.0564679,5.636302,1,1.6496644,6.135744
4418,A_PuertoRico_8_1934_PB1_188_2075,1.0668122,5.277274,1,1.6496644,6.135744
4419,A_PuertoRico_8_1934_PB1_188_2081,1.0859084,5.364555,1,1.6496644,6.135744
4420,A_PuertoRico_8_1934_PB1_188_2089,1.092779,5.383546,1,1.6496644,6.135744
4421,A_PuertoRico_8_1934_PB1_188_210,1.301857,5.2145123,1,1.6496644,6.135744
4422,A_PuertoRico_8_1934_PB1_188_2100,0.7970301,5.4653645,1,1.6496644,6.135744
4423,A_PuertoRico_8_1934_PB1_188_2103,0.9317615,5.689046,1,1.6496644,6.135744
4424,A_PuertoRico_8_1934_PB1_188_2114,1.068299,5.2523227,1,1.6496644,6.135744
4425,A_PuertoRico_8_1934_PB1_188_2140,1.4865081,5.031744,1,1.6496644,6.135744
4426,A_PuertoRico_8_1934_PB1_188_2155,1.300896,5.296432,1,1.6496644,6.135744
4427,A_PuertoRico_8_1934_PB1_188_2201,1.0743117,5.658579,1,1.6496644,6.135744
4428,A_PuertoRico_8_1934_PB1_1895_1918,2.6408503,1.9240777,4,3.3094966,3.2495022
4429,A_PuertoRico_8_1934_PB1_1895_1920,2.2050412,2.7735865,4,3.3094966,3.2495022
4430,A_PuertoRico_8_1934_PB1_1895_1956,2.6012642,1.9203453,4,3.3094966,3.2495022
4431,A_PuertoRico_8_1934_PB1_1895_1962,2.6429458,1.8914264,4,3.3094966,3.2495022
4432,A_PuertoRico_8_1934_PB1_1895_2005,2.7010598,1.9135971,4,3.3094966,3.2495022
4433,A_PuertoRico_8_1934_PB1_1896_1928,8.433007,0.11239601,2,8.605511,1.0836127
4434,A_PuertoRico_8_1934_PB1_1896_1949,8.357377,0.26952952,2,8.605511,1.0836127
4435,A_PuertoRico_8_1934_PB1_1896_2054,8.714813,-0.18821704,2,8.605511,1.0836127
4436,A_PuertoRico_8_1934_PB1_1896_2071,8.8808775,-0.0221981,2,8.605511,1.0836127
4437,A_PuertoRico_8_1934_PB1_1896_2129,7.301336,-0.34878376,2,8.605511,1.0836127
4438,A_PuertoRico_8_1934_PB1_1897_1927,2.5719578,3.1962688,4,3.3094966,3.2495022
4439,A_PuertoRico_8_1934_PB1_1898_1973,0.7723135,5.708378,1,1.6496644,6.135744
4440,A_PuertoRico_8_1934_PB1_1898_1997,0.912537,5.531367,1,1.6496644,6.135744
4441,A_PuertoRico_8_1934_PB1_1898_2114,1.0420048,5.3369875,1,1.6496644,6.135744
4442,A_PuertoRico_8_1934_PB1_189_2005,3.359018,2.5059311,4,3.3094966,3.2495022
4443,A_PuertoRico_8_1934_PB1_189_2024,3.411563,2.6746583,4,3.3094966,3.2495022
4444,A_PuertoRico_8_1934_PB1_189_2025,3.265094,2.6762743,4,3.3094966,3.2495022
4445,A_PuertoRico_8_1934_PB1_189_2046,3.2131317,2.7632089,4,3.3094966,3.2495022
4446,A_PuertoRico_8_1934_PB1_189_2059,3.4839888,2.5562532,4,3.3094966,3.2495022
4447,A_PuertoRico_8_1934_PB1_189_2074,3.5504804,2.1321485,4,3.3094966,3.2495022
4448,A_PuertoRico_8_1934_PB1_189_2080,3.6551561,2.3962824,4,3.3094966,3.2495022
4449,A_PuertoRico_8_1934_PB1_189_2089,1.3251221,5.0767856,1,1.6496644,6.135744
4450,A_PuertoRico_8_1934_PB1_189_2110,10.272967,1.3981615,2,8.605511,1.0836127
4451,A_PuertoRico_8_1934_PB1_189_2111,3.2508101,2.8100195,4,3.3094966,3.2495022
4452,A_PuertoRico_8_1934_PB1_189_2154,2.3605962,5.1106253,1,1.6496644,6.135744
4453,A_PuertoRico_8_1934_PB1_189_2168,2.3568428,5.262013,1,1.6496644,6.135744
4454,A_PuertoRico_8_1934_PB1_189_2180,2.245207,5.1999035,1,1.6496644,6.135744
4455,A_PuertoRico_8_1934_PB1_189_2200,3.44993,2.532389,4,3.3094966,3.2495022
4456,A_PuertoRico_8_1934_PB1_1905_1928,8.314672,0.9389537,2,8.605511,1.0836127
4457,A_PuertoRico_8_1934_PB1_190_1901,8.296284,1.39648,2,8.605511,1.0836127
4458,A_PuertoRico_8_1934_PB1_190_2036,8.155499,1.4209121,2,8.605511,1.0836127
4459,A_PuertoRico_8_1934_PB1_190_2056,8.23199,1.5156215,2,8.605511,1.0836127
4460,A_PuertoRico_8_1934_PB1_190_2061,8.32062,1.5478832,2,8.605511,1.0836127
4461,A_PuertoRico_8_1934_PB1_190_2085,8.167106,1.5160091,2,8.605511,1.0836127
4462,A_PuertoRico_8_1934_PB1_190_2087,8.323736,1.9443421,2,8.605511,1.0836127
4463,A_PuertoRico_8_1934_PB1_190_2110,10.144469,1.2731664,2,8.605511,1.0836127
4464,A_PuertoRico_8_1934_PB1_190_2115,8.050602,1.824904,2,8.605511,1.0836127
4465,A_PuertoRico_8_1934_PB1_190_2129,7.15888,-0.21267661,2,8.605511,1.0836127
4466,A_PuertoRico_8_1934_PB1_190_2137,8.387625,1.5950516,2,8.605511,1.0836127
4467,A_PuertoRico_8_1934_PB1_190_2158,8.771857,2.2562096,2,8.605511,1.0836127
4468,A_PuertoRico_8_1934_PB1_190_2177,9.277337,2.6027768,2,8.605511,1.0836127
4469,A_PuertoRico_8_1934_PB1_190_2187,8.299426,1.747142,2,8.605511,1.0836127
4470,A_PuertoRico_8_1934_PB1_190_2188,8.352986,1.7281498,2,8.605511,1.0836127
4471,A_PuertoRico_8_1934_PB1_1914_2061,8.389703,0.9567646,2,8.605511,1.0836127
4472,A_PuertoRico_8_1934_PB1_191_1976,3.7163174,2.5674317,4,3.3094966,3.2495022
4473,A_PuertoRico_8_1934_PB1_191_2005,3.5319858,2.2177706,4,3.3094966,3.2495022
4474,A_PuertoRico_8_1934_PB1_191_2046,3.4792278,2.74065,4,3.3094966,3.2495022
4475,A_PuertoRico_8_1934_PB1_191_2072,4.053242,3.287479,4,3.3094966,3.2495022
4476,A_PuertoRico_8_1934_PB1_191_2080,3.8034108,2.1993787,4,3.3094966,3.2495022
4477,A_PuertoRico_8_1934_PB1_191_2092,4.10091,3.20708,4,3.3094966,3.2495022
4478,A_PuertoRico_8_1934_PB1_191_2099,3.617963,2.3790061,4,3.3094966,3.2495022
4479,A_PuertoRico_8_1934_PB1_191_2102,3.6294312,1.7364361,4,3.3094966,3.2495022
4480,A_PuertoRico_8_1934_PB1_191_2113,3.72126,2.2135792,4,3.3094966,3.2495022
4481,A_PuertoRico_8_1934_PB1_191_2166,3.5992162,2.5048707,4,3.3094966,3.2495022
4482,A_PuertoRico_8_1934_PB1_191_2197,3.6059685,2.424922,4,3.3094966,3.2495022
4483,A_PuertoRico_8_1934_PB1_1921_1949,8.57806,1.1022557,2,8.605511,1.0836127
4484,A_PuertoRico_8_1934_PB1_1925_1982,8.068565,1.3166125,2,8.605511,1.0836127
4485,A_PuertoRico_8_1934_PB1_1927_1954,8.300254,0.2866695,2,8.605511,1.0836127
4486,A_PuertoRico_8_1934_PB1_1927_1958,9.185725,2.0026155,2,8.605511,1.0836127
4487,A_PuertoRico_8_1934_PB1_1927_1988,8.679004,2.111836,2,8.605511,1.0836127
4488,A_PuertoRico_8_1934_PB1_1927_2129,7.2643785,-0.23475882,2,8.605511,1.0836127
4489,A_PuertoRico_8_1934_PB1_1927_2132,7.8074017,0.446308,2,8.605511,1.0836127
4490,A_PuertoRico_8_1934_PB1_192_1897,9.907722,1.8395731,2,8.605511,1.0836127
4491,A_PuertoRico_8_1934_PB1_192_1954,8.111432,0.57690346,2,8.605511,1.0836127
4492,A_PuertoRico_8_1934_PB1_192_1969,8.556766,0.60362625,2,8.605511,1.0836127
4493,A_PuertoRico_8_1934_PB1_192_1971,8.744064,1.915667,2,8.605511,1.0836127
4494,A_PuertoRico_8_1934_PB1_192_1978,8.11053,0.8139976,2,8.605511,1.0836127
4495,A_PuertoRico_8_1934_PB1_192_1988,8.837361,2.0461721,2,8.605511,1.0836127
4496,A_PuertoRico_8_1934_PB1_192_1992,7.8397226,0.6536242,2,8.605511,1.0836127
4497,A_PuertoRico_8_1934_PB1_192_1995,9.436117,2.0882087,2,8.605511,1.0836127
4498,A_PuertoRico_8_1934_PB1_192_2014,9.083822,0.63337886,2,8.605511,1.0836127
4499,A_PuertoRico_8_1934_PB1_192_2016,8.949986,0.3336049,2,8.605511,1.0836127
4500,A_PuertoRico_8_1934_PB1_192_2037,8.430104,2.2179978,2,8.605511,1.0836127
4501,A_PuertoRico_8_1934_PB1_192_2042,8.060755,0.6825291,2,8.605511,1.0836127
4502,A_PuertoRico_8_1934_PB1_192_2054,9.255322,0.6289253,2,8.605511,1.0836127
4503,A_PuertoRico_8_1934_PB1_192_2059,7.706408,0.7421055,2,8.605511,1.0836127
4504,A_PuertoRico_8_1934_PB1_192_2065,7.5488725,0.77623516,2,8.605511,1.0836127
4505,A_PuertoRico_8_1934_PB1_192_2068,7.7915635,0.62207,2,8.605511,1.0836127
4506,A_PuertoRico_8_1934_PB1_192_2071,9.754286,0.89261407,2,8.605511,1.0836127
4507,A_PuertoRico_8_1934_PB1_192_2074,3.6521292,1.7974522,4,3.3094966,3.2495022
4508,A_PuertoRico_8_1934_PB1_192_2077,7.6342716,0.7761724,2,8.605511,1.0836127
4509,A_PuertoRico_8_1934_PB1_192_2083,8.1528425,0.576984,2,8.605511,1.0836127
4510,A_PuertoRico_8_1934_PB1_192_2091,9.610627,0.37910944,2,8.605511,1.0836127
4511,A_PuertoRico_8_1934_PB1_192_2102,7.9562397,0.6391879,2,8.605511,1.0836127
4512,A_PuertoRico_8_1934_PB1_192_2110,10.139082,1.1180223,2,8.605511,1.0836127
4513,A_PuertoRico_8_1934_PB1_192_2126,8.219164,1.0553443,2,8.605511,1.0836127
4514,A_PuertoRico_8_1934_PB1_192_2129,7.2329087,-0.36038306,2,8.605511,1.0836127
4515,A_PuertoRico_8_1934_PB1_192_2132,7.937204,0.64002556,2,8.605511,1.0836127
4516,A_PuertoRico_8_1934_PB1_192_2137,8.425939,1.3469385,2,8.605511,1.0836127
