index,ID,UMAP1,UMAP2,Cluster,centroid_x,centroid_y
4652,A_PuertoRico_8_1934_PB1_1969_2005,2.8891072,2.0419803,9,3.205145982711319,2.1622231462014527
4653,A_PuertoRico_8_1934_PB1_196_1876,3.8888915,2.2441404,9,3.205145982711319,2.1622231462014527
4654,A_PuertoRico_8_1934_PB1_196_1902,6.3821177,1.7979681,0,8.49641178176899,1.1445754861043123
4655,A_PuertoRico_8_1934_PB1_196_1972,3.5326211,2.1224384,9,3.205145982711319,2.1622231462014527
4656,A_PuertoRico_8_1934_PB1_196_2009,6.254917,1.8151226,0,8.49641178176899,1.1445754861043123
4657,A_PuertoRico_8_1934_PB1_196_2012,6.3188977,1.8263801,0,8.49641178176899,1.1445754861043123
4658,A_PuertoRico_8_1934_PB1_196_2014,6.350921,1.4766117,0,8.49641178176899,1.1445754861043123
4659,A_PuertoRico_8_1934_PB1_196_2037,7.432096,2.088688,0,8.49641178176899,1.1445754861043123
4660,A_PuertoRico_8_1934_PB1_196_2057,6.3853416,1.8972695,0,8.49641178176899,1.1445754861043123
4661,A_PuertoRico_8_1934_PB1_196_2071,9.880305,0.9138317,0,8.49641178176899,1.1445754861043123
4662,A_PuertoRico_8_1934_PB1_196_2080,3.8377512,2.1517894,9,3.205145982711319,2.1622231462014527
4663,A_PuertoRico_8_1934_PB1_196_2083,6.4232216,1.7332325,0,8.49641178176899,1.1445754861043123
4664,A_PuertoRico_8_1934_PB1_196_2087,7.351664,2.160684,0,8.49641178176899,1.1445754861043123
4665,A_PuertoRico_8_1934_PB1_196_2106,6.656414,1.9500227,0,8.49641178176899,1.1445754861043123
4666,A_PuertoRico_8_1934_PB1_196_2110,10.151571,1.2308075,0,8.49641178176899,1.1445754861043123
4667,A_PuertoRico_8_1934_PB1_196_2113,3.7334256,2.0634007,9,3.205145982711319,2.1622231462014527
4668,A_PuertoRico_8_1934_PB1_196_2165,9.526005,2.2591615,0,8.49641178176899,1.1445754861043123
4669,A_PuertoRico_8_1934_PB1_196_220,6.31397,1.825942,0,8.49641178176899,1.1445754861043123
4670,A_PuertoRico_8_1934_PB1_196_225,6.2638216,1.7840302,0,8.49641178176899,1.1445754861043123
4671,A_PuertoRico_8_1934_PB1_196_271,3.977194,2.2194965,-1,,
4672,A_PuertoRico_8_1934_PB1_196_615,6.1993337,1.8234683,0,8.49641178176899,1.1445754861043123
4673,A_PuertoRico_8_1934_PB1_196_680,6.281548,1.8128318,0,8.49641178176899,1.1445754861043123
4674,A_PuertoRico_8_1934_PB1_1970_2011,8.314641,0.72579175,0,8.49641178176899,1.1445754861043123
4675,A_PuertoRico_8_1934_PB1_1970_2016,8.875459,0.26101217,0,8.49641178176899,1.1445754861043123
4676,A_PuertoRico_8_1934_PB1_1971_2053,2.679781,4.0318127,8,2.576253741563363,3.9279947546616145
4677,A_PuertoRico_8_1934_PB1_1972_2000,0.9430516,5.696695,13,0.8001985110989653,5.5664446701101555
4678,A_PuertoRico_8_1934_PB1_1977_2016,8.905887,0.23258345,0,8.49641178176899,1.1445754861043123
4679,A_PuertoRico_8_1934_PB1_1977_2045,8.67515,1.3244411,0,8.49641178176899,1.1445754861043123
4680,A_PuertoRico_8_1934_PB1_1978_2023,1.204912,5.1380806,13,0.8001985110989653,5.5664446701101555
4681,A_PuertoRico_8_1934_PB1_1979_2001,4.925277,3.5216396,-1,,
4682,A_PuertoRico_8_1934_PB1_1979_2131,4.79634,3.7711117,-1,,
4683,A_PuertoRico_8_1934_PB1_197_1930,7.5332594,2.0869327,0,8.49641178176899,1.1445754861043123
4684,A_PuertoRico_8_1934_PB1_197_1968,7.405333,2.2695343,0,8.49641178176899,1.1445754861043123
4685,A_PuertoRico_8_1934_PB1_197_1988,8.590226,2.167739,0,8.49641178176899,1.1445754861043123
4686,A_PuertoRico_8_1934_PB1_197_2013,7.4453144,2.157533,0,8.49641178176899,1.1445754861043123
4687,A_PuertoRico_8_1934_PB1_197_2023,7.414401,2.1645815,0,8.49641178176899,1.1445754861043123
4688,A_PuertoRico_8_1934_PB1_197_2032,7.672665,2.0740483,0,8.49641178176899,1.1445754861043123
4689,A_PuertoRico_8_1934_PB1_197_2037,8.085136,2.208863,0,8.49641178176899,1.1445754861043123
4690,A_PuertoRico_8_1934_PB1_197_2061,8.24841,1.2358108,0,8.49641178176899,1.1445754861043123
4691,A_PuertoRico_8_1934_PB1_197_2062,7.3371897,2.1175182,0,8.49641178176899,1.1445754861043123
4692,A_PuertoRico_8_1934_PB1_197_2063,7.724604,1.9286133,0,8.49641178176899,1.1445754861043123
4693,A_PuertoRico_8_1934_PB1_197_2085,7.7983193,1.8535382,0,8.49641178176899,1.1445754861043123
4694,A_PuertoRico_8_1934_PB1_197_2086,7.293274,2.0641124,0,8.49641178176899,1.1445754861043123
4695,A_PuertoRico_8_1934_PB1_197_2087,7.8690915,2.0573928,0,8.49641178176899,1.1445754861043123
4696,A_PuertoRico_8_1934_PB1_197_2096,7.726387,2.0266464,0,8.49641178176899,1.1445754861043123
4697,A_PuertoRico_8_1934_PB1_197_2106,7.4610863,2.1363447,0,8.49641178176899,1.1445754861043123
4698,A_PuertoRico_8_1934_PB1_197_2110,10.202111,1.2162453,0,8.49641178176899,1.1445754861043123
4699,A_PuertoRico_8_1934_PB1_197_2117,7.52168,2.1417706,0,8.49641178176899,1.1445754861043123
4700,A_PuertoRico_8_1934_PB1_197_2118,7.4965177,2.0794969,0,8.49641178176899,1.1445754861043123
4701,A_PuertoRico_8_1934_PB1_197_2129,7.1587133,-0.2760774,0,8.49641178176899,1.1445754861043123
4702,A_PuertoRico_8_1934_PB1_197_2232,7.499448,2.0632777,0,8.49641178176899,1.1445754861043123
4703,A_PuertoRico_8_1934_PB1_1984_2054,9.387069,0.5188773,0,8.49641178176899,1.1445754861043123
4704,A_PuertoRico_8_1934_PB1_1984_2113,3.6264277,1.9846234,9,3.205145982711319,2.1622231462014527
4705,A_PuertoRico_8_1934_PB1_1987_2011,8.340432,0.82723105,0,8.49641178176899,1.1445754861043123
4706,A_PuertoRico_8_1934_PB1_1987_2016,8.933975,0.25040203,0,8.49641178176899,1.1445754861043123
4707,A_PuertoRico_8_1934_PB1_1987_2030,8.228637,0.8864431,0,8.49641178176899,1.1445754861043123
4708,A_PuertoRico_8_1934_PB1_1987_2054,9.194297,0.55142134,0,8.49641178176899,1.1445754861043123
4709,A_PuertoRico_8_1934_PB1_1987_2056,8.484042,0.93778944,0,8.49641178176899,1.1445754861043123
4710,A_PuertoRico_8_1934_PB1_1987_2061,8.474596,1.1161805,0,8.49641178176899,1.1445754861043123
4711,A_PuertoRico_8_1934_PB1_1987_2071,9.731653,0.8123542,0,8.49641178176899,1.1445754861043123
4712,A_PuertoRico_8_1934_PB1_1988_2046,2.6760426,3.3837664,-1,,
4713,A_PuertoRico_8_1934_PB1_1988_2111,3.064058,3.1701765,-1,,
4714,A_PuertoRico_8_1934_PB1_198_1522,3.7111564,2.105277,9,3.205145982711319,2.1622231462014527
4715,A_PuertoRico_8_1934_PB1_198_1913,4.0262923,2.4522774,-1,,
4716,A_PuertoRico_8_1934_PB1_198_1978,3.9664197,1.8394225,-1,,
4717,A_PuertoRico_8_1934_PB1_198_2005,3.4977477,1.9576764,9,3.205145982711319,2.1622231462014527
4718,A_PuertoRico_8_1934_PB1_198_2049,3.665479,1.9617697,9,3.205145982711319,2.1622231462014527
4719,A_PuertoRico_8_1934_PB1_198_2072,4.094898,3.2731113,3,4.052264976977696,3.4562614163556673
4720,A_PuertoRico_8_1934_PB1_198_2074,3.7688284,1.859925,9,3.205145982711319,2.1622231462014527
4721,A_PuertoRico_8_1934_PB1_198_2080,3.8086405,2.0229218,9,3.205145982711319,2.1622231462014527
4722,A_PuertoRico_8_1934_PB1_198_2088,3.6906826,2.0529883,9,3.205145982711319,2.1622231462014527
4723,A_PuertoRico_8_1934_PB1_198_2092,4.1441793,3.2737737,3,4.052264976977696,3.4562614163556673
4724,A_PuertoRico_8_1934_PB1_198_2099,3.6082044,1.9732351,9,3.205145982711319,2.1622231462014527
4725,A_PuertoRico_8_1934_PB1_198_2102,3.7155616,1.8110405,9,3.205145982711319,2.1622231462014527
4726,A_PuertoRico_8_1934_PB1_198_2113,3.7443738,1.9440044,9,3.205145982711319,2.1622231462014527
4727,A_PuertoRico_8_1934_PB1_198_2144,4.248062,2.1011608,-1,,
4728,A_PuertoRico_8_1934_PB1_198_2166,3.5719407,2.3591342,9,3.205145982711319,2.1622231462014527
4729,A_PuertoRico_8_1934_PB1_198_2169,3.694284,1.9481032,9,3.205145982711319,2.1622231462014527
4730,A_PuertoRico_8_1934_PB1_198_2221,3.7904024,2.036577,9,3.205145982711319,2.1622231462014527
4731,A_PuertoRico_8_1934_PB1_1990_2180,2.2359462,5.3048415,7,2.0529206504267807,4.992600883227333
4732,A_PuertoRico_8_1934_PB1_1992_2064,2.578072,5.266416,-1,,
4733,A_PuertoRico_8_1934_PB1_1993_2018,2.2309625,3.3762667,-1,,
4734,A_PuertoRico_8_1934_PB1_1994_2016,8.84232,0.17631482,0,8.49641178176899,1.1445754861043123
4735,A_PuertoRico_8_1934_PB1_1994_2054,9.310194,0.4508111,0,8.49641178176899,1.1445754861043123
4736,A_PuertoRico_8_1934_PB1_1994_2061,8.357838,0.43041173,0,8.49641178176899,1.1445754861043123
4737,A_PuertoRico_8_1934_PB1_1997_2051,5.730975,4.536614,-1,,
4738,A_PuertoRico_8_1934_PB1_1997_2084,4.2336664,3.7456505,3,4.052264976977696,3.4562614163556673
4739,A_PuertoRico_8_1934_PB1_1998_2038,2.7263649,3.699569,8,2.576253741563363,3.9279947546616145
4740,A_PuertoRico_8_1934_PB1_199_1949,8.1475935,1.0175579,0,8.49641178176899,1.1445754861043123
4741,A_PuertoRico_8_1934_PB1_199_1958,9.171982,2.0459867,0,8.49641178176899,1.1445754861043123
4742,A_PuertoRico_8_1934_PB1_199_1961,9.364719,1.9557037,0,8.49641178176899,1.1445754861043123
4743,A_PuertoRico_8_1934_PB1_199_1971,8.741127,1.9487116,0,8.49641178176899,1.1445754861043123
4744,A_PuertoRico_8_1934_PB1_199_1978,8.155406,0.8392518,0,8.49641178176899,1.1445754861043123
4745,A_PuertoRico_8_1934_PB1_199_1982,8.126279,1.23109,0,8.49641178176899,1.1445754861043123
4746,A_PuertoRico_8_1934_PB1_199_1988,8.786723,1.9882386,0,8.49641178176899,1.1445754861043123
4747,A_PuertoRico_8_1934_PB1_199_1995,9.353479,2.0887141,0,8.49641178176899,1.1445754861043123
4748,A_PuertoRico_8_1934_PB1_199_1998,9.230709,2.1636944,0,8.49641178176899,1.1445754861043123
4749,A_PuertoRico_8_1934_PB1_199_2010,8.162466,1.2997231,0,8.49641178176899,1.1445754861043123
4750,A_PuertoRico_8_1934_PB1_199_2011,8.127382,1.0419364,0,8.49641178176899,1.1445754861043123
4751,A_PuertoRico_8_1934_PB1_199_2024,8.814189,1.6313772,0,8.49641178176899,1.1445754861043123
4752,A_PuertoRico_8_1934_PB1_199_2030,8.0539665,0.98240644,0,8.49641178176899,1.1445754861043123
4753,A_PuertoRico_8_1934_PB1_199_2032,8.118753,1.4367161,0,8.49641178176899,1.1445754861043123
4754,A_PuertoRico_8_1934_PB1_199_2036,7.9634075,1.026302,0,8.49641178176899,1.1445754861043123
4755,A_PuertoRico_8_1934_PB1_199_2037,8.464535,2.1224074,0,8.49641178176899,1.1445754861043123
4756,A_PuertoRico_8_1934_PB1_199_2045,8.613036,1.4145026,0,8.49641178176899,1.1445754861043123
4757,A_PuertoRico_8_1934_PB1_199_2056,8.1646595,1.0516644,0,8.49641178176899,1.1445754861043123
4758,A_PuertoRico_8_1934_PB1_199_2061,8.121047,1.1062465,0,8.49641178176899,1.1445754861043123
4759,A_PuertoRico_8_1934_PB1_199_2063,7.7326508,1.3439274,0,8.49641178176899,1.1445754861043123
4760,A_PuertoRico_8_1934_PB1_199_2068,7.8468738,0.7272845,0,8.49641178176899,1.1445754861043123
4761,A_PuertoRico_8_1934_PB1_199_2076,8.991192,1.8513604,0,8.49641178176899,1.1445754861043123
4762,A_PuertoRico_8_1934_PB1_199_2077,7.713421,0.80717194,0,8.49641178176899,1.1445754861043123
4763,A_PuertoRico_8_1934_PB1_199_2079,8.857124,1.8554171,0,8.49641178176899,1.1445754861043123
4764,A_PuertoRico_8_1934_PB1_199_2082,8.009466,1.406509,0,8.49641178176899,1.1445754861043123
4765,A_PuertoRico_8_1934_PB1_199_2085,8.014484,1.092174,0,8.49641178176899,1.1445754861043123
4766,A_PuertoRico_8_1934_PB1_199_2094,8.035289,0.9368432,0,8.49641178176899,1.1445754861043123
4767,A_PuertoRico_8_1934_PB1_199_2105,7.953329,0.98453856,0,8.49641178176899,1.1445754861043123
4768,A_PuertoRico_8_1934_PB1_199_2110,10.184572,1.1549473,0,8.49641178176899,1.1445754861043123
4769,A_PuertoRico_8_1934_PB1_199_2128,3.1791084,4.10414,-1,,
4770,A_PuertoRico_8_1934_PB1_199_2129,7.231834,-0.33549416,0,8.49641178176899,1.1445754861043123
4771,A_PuertoRico_8_1934_PB1_199_2132,7.883725,0.7151291,0,8.49641178176899,1.1445754861043123
4772,A_PuertoRico_8_1934_PB1_199_2141,7.581461,0.6320273,0,8.49641178176899,1.1445754861043123
4773,A_PuertoRico_8_1934_PB1_199_2149,7.9199843,0.48308608,0,8.49641178176899,1.1445754861043123
4774,A_PuertoRico_8_1934_PB1_199_2158,8.801209,2.2475748,0,8.49641178176899,1.1445754861043123
4775,A_PuertoRico_8_1934_PB1_199_2165,9.423987,2.246737,0,8.49641178176899,1.1445754861043123
4776,A_PuertoRico_8_1934_PB1_199_2177,9.305839,2.5344665,0,8.49641178176899,1.1445754861043123
4777,A_PuertoRico_8_1934_PB1_199_2230,8.240903,1.0903037,0,8.49641178176899,1.1445754861043123
4778,A_PuertoRico_8_1934_PB1_199_224,8.356126,1.2199059,0,8.49641178176899,1.1445754861043123
4779,A_PuertoRico_8_1934_PB1_199_230,8.916232,1.8871135,0,8.49641178176899,1.1445754861043123
4780,A_PuertoRico_8_1934_PB1_199_254,8.195852,1.1479405,0,8.49641178176899,1.1445754861043123
4781,A_PuertoRico_8_1934_PB1_199_282,9.067018,2.114387,0,8.49641178176899,1.1445754861043123
4782,A_PuertoRico_8_1934_PB1_199_298,8.026304,1.0593672,0,8.49641178176899,1.1445754861043123
4783,A_PuertoRico_8_1934_PB1_199_329,9.168629,1.8229465,0,8.49641178176899,1.1445754861043123
4784,A_PuertoRico_8_1934_PB1_2001_2060,2.593883,4.310239,8,2.576253741563363,3.9279947546616145
4785,A_PuertoRico_8_1934_PB1_2002_2050,1.13353,5.2231135,13,0.8001985110989653,5.5664446701101555
4786,A_PuertoRico_8_1934_PB1_2003_2025,2.779749,3.0912197,-1,,
4787,A_PuertoRico_8_1934_PB1_2007_2071,9.876471,0.838543,0,8.49641178176899,1.1445754861043123
4788,A_PuertoRico_8_1934_PB1_2007_2129,7.1709847,-0.32177824,0,8.49641178176899,1.1445754861043123
4789,A_PuertoRico_8_1934_PB1_2008_2031,6.8614764,1.8750387,0,8.49641178176899,1.1445754861043123
4790,A_PuertoRico_8_1934_PB1_2008_2057,6.594336,2.0097666,0,8.49641178176899,1.1445754861043123
4791,A_PuertoRico_8_1934_PB1_2008_2062,6.929386,2.0739744,0,8.49641178176899,1.1445754861043123
4792,A_PuertoRico_8_1934_PB1_2009_2169,3.7134027,1.8761368,9,3.205145982711319,2.1622231462014527
4793,A_PuertoRico_8_1934_PB1_200_1970,3.8639452,3.5556014,3,4.052264976977696,3.4562614163556673
4794,A_PuertoRico_8_1934_PB1_200_2015,3.8945093,3.6140447,3,4.052264976977696,3.4562614163556673
4795,A_PuertoRico_8_1934_PB1_200_2017,3.9065979,3.4653845,3,4.052264976977696,3.4562614163556673
4796,A_PuertoRico_8_1934_PB1_200_2044,3.5743666,3.5517678,3,4.052264976977696,3.4562614163556673
4797,A_PuertoRico_8_1934_PB1_200_2055,3.9811444,3.5539668,3,4.052264976977696,3.4562614163556673
4798,A_PuertoRico_8_1934_PB1_200_2072,4.053003,3.425364,3,4.052264976977696,3.4562614163556673
4799,A_PuertoRico_8_1934_PB1_200_2084,3.8913605,3.5606472,3,4.052264976977696,3.4562614163556673
4800,A_PuertoRico_8_1934_PB1_200_2140,4.028805,3.596041,3,4.052264976977696,3.4562614163556673
4801,A_PuertoRico_8_1934_PB1_200_2148,3.7155604,3.5567117,3,4.052264976977696,3.4562614163556673
4802,A_PuertoRico_8_1934_PB1_200_2157,3.4117918,3.5219913,-1,,
4803,A_PuertoRico_8_1934_PB1_200_2215,3.9183724,3.3638542,3,4.052264976977696,3.4562614163556673
4804,A_PuertoRico_8_1934_PB1_200_2247,4.237841,3.4392834,3,4.052264976977696,3.4562614163556673
4805,A_PuertoRico_8_1934_PB1_2010_2071,9.88872,0.90276617,0,8.49641178176899,1.1445754861043123
4806,A_PuertoRico_8_1934_PB1_2010_2129,7.1871905,-0.36377415,0,8.49641178176899,1.1445754861043123
4807,A_PuertoRico_8_1934_PB1_2010_2165,9.571028,2.3005767,0,8.49641178176899,1.1445754861043123
4808,A_PuertoRico_8_1934_PB1_2011_2057,6.562267,2.0071278,0,8.49641178176899,1.1445754861043123
4809,A_PuertoRico_8_1934_PB1_2011_2061,8.36511,1.2632182,0,8.49641178176899,1.1445754861043123
4810,A_PuertoRico_8_1934_PB1_2011_2231,6.8159013,2.1280184,0,8.49641178176899,1.1445754861043123
4811,A_PuertoRico_8_1934_PB1_2012_2074,3.6495514,1.8773099,9,3.205145982711319,2.1622231462014527
4812,A_PuertoRico_8_1934_PB1_2013_2087,8.375562,1.971695,0,8.49641178176899,1.1445754861043123
4813,A_PuertoRico_8_1934_PB1_2013_2110,10.156801,1.3095342,0,8.49641178176899,1.1445754861043123
4814,A_PuertoRico_8_1934_PB1_2013_2129,7.2228284,-0.34190893,0,8.49641178176899,1.1445754861043123
4815,A_PuertoRico_8_1934_PB1_2013_2158,8.820738,2.3183095,0,8.49641178176899,1.1445754861043123
4816,A_PuertoRico_8_1934_PB1_2015_2056,8.411092,0.95737416,0,8.49641178176899,1.1445754861043123
4817,A_PuertoRico_8_1934_PB1_2015_2129,7.1769495,-0.31795728,0,8.49641178176899,1.1445754861043123
4818,A_PuertoRico_8_1934_PB1_201_2034,2.5110295,4.349384,8,2.576253741563363,3.9279947546616145
4819,A_PuertoRico_8_1934_PB1_201_2053,2.550969,4.1321692,8,2.576253741563363,3.9279947546616145
4820,A_PuertoRico_8_1934_PB1_201_2055,2.8655999,3.945574,8,2.576253741563363,3.9279947546616145
4821,A_PuertoRico_8_1934_PB1_201_2070,2.4612908,4.164715,8,2.576253741563363,3.9279947546616145
4822,A_PuertoRico_8_1934_PB1_201_2093,2.7532187,4.144954,8,2.576253741563363,3.9279947546616145
4823,A_PuertoRico_8_1934_PB1_201_2109,2.3291798,4.1177564,8,2.576253741563363,3.9279947546616145
4824,A_PuertoRico_8_1934_PB1_2023_2071,9.819035,0.8372393,0,8.49641178176899,1.1445754861043123
4825,A_PuertoRico_8_1934_PB1_202_2000,0.76996386,5.771038,13,0.8001985110989653,5.5664446701101555
4826,A_PuertoRico_8_1934_PB1_202_2038,3.4746988,2.5315619,9,3.205145982711319,2.1622231462014527
4827,A_PuertoRico_8_1934_PB1_202_2080,3.615053,2.1859963,9,3.205145982711319,2.1622231462014527
4828,A_PuertoRico_8_1934_PB1_2031_2054,9.362253,0.48576266,0,8.49641178176899,1.1445754861043123
4829,A_PuertoRico_8_1934_PB1_2032_2054,9.401338,0.5187651,0,8.49641178176899,1.1445754861043123
4830,A_PuertoRico_8_1934_PB1_2032_2056,8.502185,1.106736,0,8.49641178176899,1.1445754861043123
4831,A_PuertoRico_8_1934_PB1_2034_2071,9.845818,0.8723603,0,8.49641178176899,1.1445754861043123
4832,A_PuertoRico_8_1934_PB1_2034_2141,7.586202,0.25506076,0,8.49641178176899,1.1445754861043123
4833,A_PuertoRico_8_1934_PB1_2035_2071,9.834808,0.82274306,0,8.49641178176899,1.1445754861043123
4834,A_PuertoRico_8_1934_PB1_2035_2166,3.5666885,2.5013359,9,3.205145982711319,2.1622231462014527
4835,A_PuertoRico_8_1934_PB1_2036_2061,8.396428,1.1400117,0,8.49641178176899,1.1445754861043123
4836,A_PuertoRico_8_1934_PB1_2036_2063,7.7575445,1.501001,0,8.49641178176899,1.1445754861043123
4837,A_PuertoRico_8_1934_PB1_2036_2068,7.8411245,0.62672687,0,8.49641178176899,1.1445754861043123
4838,A_PuertoRico_8_1934_PB1_2036_2071,9.605509,0.758636,0,8.49641178176899,1.1445754861043123
4839,A_PuertoRico_8_1934_PB1_2036_2085,8.635569,0.97534937,0,8.49641178176899,1.1445754861043123
4840,A_PuertoRico_8_1934_PB1_2036_2091,9.607039,0.1700182,0,8.49641178176899,1.1445754861043123
4841,A_PuertoRico_8_1934_PB1_2036_2129,7.1750307,-0.24276304,0,8.49641178176899,1.1445754861043123
4842,A_PuertoRico_8_1934_PB1_2037_2080,3.8111517,2.069507,9,3.205145982711319,2.1622231462014527
4843,A_PuertoRico_8_1934_PB1_2037_2111,3.1176138,3.0657747,9,3.205145982711319,2.1622231462014527
4844,A_PuertoRico_8_1934_PB1_2038_2090,2.4681315,4.1218305,8,2.576253741563363,3.9279947546616145
4845,A_PuertoRico_8_1934_PB1_203_2054,9.361123,0.4764921,0,8.49641178176899,1.1445754861043123
4846,A_PuertoRico_8_1934_PB1_203_2110,10.200214,1.2220083,0,8.49641178176899,1.1445754861043123
4847,A_PuertoRico_8_1934_PB1_203_2129,7.1855974,-0.3451302,0,8.49641178176899,1.1445754861043123
4848,A_PuertoRico_8_1934_PB1_203_2211,10.126165,1.2494241,0,8.49641178176899,1.1445754861043123
4849,A_PuertoRico_8_1934_PB1_2040_2082,7.399237,1.9546171,0,8.49641178176899,1.1445754861043123
4850,A_PuertoRico_8_1934_PB1_2043_2080,3.8411942,2.0734742,9,3.205145982711319,2.1622231462014527
4851,A_PuertoRico_8_1934_PB1_2044_2071,9.799538,0.8162062,0,8.49641178176899,1.1445754861043123
4852,A_PuertoRico_8_1934_PB1_2044_2085,8.334332,1.0465126,0,8.49641178176899,1.1445754861043123
4853,A_PuertoRico_8_1934_PB1_2045_2111,3.1391122,3.0339005,9,3.205145982711319,2.1622231462014527
4854,A_PuertoRico_8_1934_PB1_2048_2119,7.5533166,2.4065943,0,8.49641178176899,1.1445754861043123
4855,A_PuertoRico_8_1934_PB1_204_1971,8.781544,1.8991073,0,8.49641178176899,1.1445754861043123
4856,A_PuertoRico_8_1934_PB1_204_2002,3.611338,1.6547352,9,3.205145982711319,2.1622231462014527
4857,A_PuertoRico_8_1934_PB1_204_2077,4.2284374,1.7582743,-1,,
4858,A_PuertoRico_8_1934_PB1_204_2080,3.9091125,1.9461666,9,3.205145982711319,2.1622231462014527
4859,A_PuertoRico_8_1934_PB1_204_2083,6.7633886,1.6232868,0,8.49641178176899,1.1445754861043123
4860,A_PuertoRico_8_1934_PB1_204_2110,10.18334,1.1617273,0,8.49641178176899,1.1445754861043123
4861,A_PuertoRico_8_1934_PB1_204_2139,9.365337,0.18201481,0,8.49641178176899,1.1445754861043123
4862,A_PuertoRico_8_1934_PB1_204_2177,9.3981695,2.673443,0,8.49641178176899,1.1445754861043123
4863,A_PuertoRico_8_1934_PB1_204_2218,4.2306833,1.7536544,-1,,
4864,A_PuertoRico_8_1934_PB1_2051_2077,7.0071898,1.390631,0,8.49641178176899,1.1445754861043123
4865,A_PuertoRico_8_1934_PB1_2051_2083,6.9538393,1.5829712,0,8.49641178176899,1.1445754861043123
4866,A_PuertoRico_8_1934_PB1_2051_2116,7.0752745,1.5917163,0,8.49641178176899,1.1445754861043123
4867,A_PuertoRico_8_1934_PB1_2052_2074,3.3806415,1.8641273,9,3.205145982711319,2.1622231462014527
4868,A_PuertoRico_8_1934_PB1_2052_2080,3.4382706,1.8232653,9,3.205145982711319,2.1622231462014527
4869,A_PuertoRico_8_1934_PB1_2052_2099,3.149308,1.8322979,9,3.205145982711319,2.1622231462014527
4870,A_PuertoRico_8_1934_PB1_2052_2102,3.4438996,1.8942863,9,3.205145982711319,2.1622231462014527
4871,A_PuertoRico_8_1934_PB1_2052_2107,3.2045543,2.3725097,9,3.205145982711319,2.1622231462014527
4872,A_PuertoRico_8_1934_PB1_2052_2111,3.2095864,2.796196,9,3.205145982711319,2.1622231462014527
4873,A_PuertoRico_8_1934_PB1_2052_2256,3.3943055,2.0672245,9,3.205145982711319,2.1622231462014527
4874,A_PuertoRico_8_1934_PB1_2053_2082,7.6379504,1.5294504,0,8.49641178176899,1.1445754861043123
4875,A_PuertoRico_8_1934_PB1_2053_2085,8.066275,1.0763088,0,8.49641178176899,1.1445754861043123
4876,A_PuertoRico_8_1934_PB1_2053_2087,8.296877,1.9429703,0,8.49641178176899,1.1445754861043123
4877,A_PuertoRico_8_1934_PB1_2053_2094,8.168551,0.828695,0,8.49641178176899,1.1445754861043123
4878,A_PuertoRico_8_1934_PB1_2053_2096,8.087297,1.8926803,0,8.49641178176899,1.1445754861043123
4879,A_PuertoRico_8_1934_PB1_2053_2110,10.238245,1.235176,0,8.49641178176899,1.1445754861043123
4880,A_PuertoRico_8_1934_PB1_2053_2129,7.273073,-0.32413885,0,8.49641178176899,1.1445754861043123
4881,A_PuertoRico_8_1934_PB1_2053_2132,7.899402,0.64100426,0,8.49641178176899,1.1445754861043123
4882,A_PuertoRico_8_1934_PB1_2053_2137,8.384005,1.5689423,0,8.49641178176899,1.1445754861043123
4883,A_PuertoRico_8_1934_PB1_2053_2141,7.5985622,0.5089476,0,8.49641178176899,1.1445754861043123
4884,A_PuertoRico_8_1934_PB1_2053_2158,8.77875,2.3134322,0,8.49641178176899,1.1445754861043123
4885,A_PuertoRico_8_1934_PB1_2053_2165,9.500742,2.321513,0,8.49641178176899,1.1445754861043123
4886,A_PuertoRico_8_1934_PB1_2053_2177,9.411359,2.6706316,0,8.49641178176899,1.1445754861043123
4887,A_PuertoRico_8_1934_PB1_2054_2092,4.1399045,3.4026725,3,4.052264976977696,3.4562614163556673
4888,A_PuertoRico_8_1934_PB1_2054_2099,3.519636,1.7295302,9,3.205145982711319,2.1622231462014527
4889,A_PuertoRico_8_1934_PB1_2055_2091,9.697695,0.3196983,0,8.49641178176899,1.1445754861043123
4890,A_PuertoRico_8_1934_PB1_2055_2110,10.100596,1.1448644,0,8.49641178176899,1.1445754861043123
4891,A_PuertoRico_8_1934_PB1_2055_2129,7.1763983,-0.3403784,0,8.49641178176899,1.1445754861043123
4892,A_PuertoRico_8_1934_PB1_2055_2132,7.9182205,0.55440265,0,8.49641178176899,1.1445754861043123
4893,A_PuertoRico_8_1934_PB1_2055_2141,7.5955286,0.25822055,0,8.49641178176899,1.1445754861043123
4894,A_PuertoRico_8_1934_PB1_2055_2165,9.583371,2.3005488,0,8.49641178176899,1.1445754861043123
4895,A_PuertoRico_8_1934_PB1_2056_2086,6.848569,2.1571543,0,8.49641178176899,1.1445754861043123
4896,A_PuertoRico_8_1934_PB1_2057_2081,1.5666102,5.074797,-1,,
4897,A_PuertoRico_8_1934_PB1_2059_2113,3.7163596,1.9889952,9,3.205145982711319,2.1622231462014527
4898,A_PuertoRico_8_1934_PB1_205_1988,8.510627,2.2565353,0,8.49641178176899,1.1445754861043123
4899,A_PuertoRico_8_1934_PB1_205_2024,8.173507,1.6119004,0,8.49641178176899,1.1445754861043123
4900,A_PuertoRico_8_1934_PB1_205_2037,8.179912,2.2811277,0,8.49641178176899,1.1445754861043123
4901,A_PuertoRico_8_1934_PB1_205_2045,8.360057,1.5052581,0,8.49641178176899,1.1445754861043123
