Start,End,Segment,Strain,NGS_read_count
571,1062,NP,A_PuertoRico_8_1934,1
511,1136,NP,A_PuertoRico_8_1934,1
610,1030,NP,A_PuertoRico_8_1934,1
701,1049,NP,A_PuertoRico_8_1934,1
759,1198,NP,A_PuertoRico_8_1934,1
674,946,NP,A_PuertoRico_8_1934,1
617,1199,NP,A_PuertoRico_8_1934,1
421,1243,NP,A_PuertoRico_8_1934,1
558,1201,NP,A_PuertoRico_8_1934,1
387,1216,NP,A_PuertoRico_8_1934,1
655,1006,NP,A_PuertoRico_8_1934,1
600,1185,NP,A_PuertoRico_8_1934,1
679,1311,NP,A_PuertoRico_8_1934,1
576,1268,NP,A_PuertoRico_8_1934,1
604,930,NP,A_PuertoRico_8_1934,1
680,1194,NP,A_PuertoRico_8_1934,1
617,1055,NP,A_PuertoRico_8_1934,1
447,1144,NP,A_PuertoRico_8_1934,1
714,986,NP,A_PuertoRico_8_1934,1
436,1197,NP,A_PuertoRico_8_1934,1
400,984,NP,A_PuertoRico_8_1934,1
656,1315,NP,A_PuertoRico_8_1934,1
647,970,NP,A_PuertoRico_8_1934,1
532,1256,NP,A_PuertoRico_8_1934,1
512,1321,NP,A_PuertoRico_8_1934,1
572,979,NP,A_PuertoRico_8_1934,1
740,1284,NP,A_PuertoRico_8_1934,1
428,933,NP,A_PuertoRico_8_1934,1
518,1075,NP,A_PuertoRico_8_1934,1
753,1108,NP,A_PuertoRico_8_1934,1
564,1247,NP,A_PuertoRico_8_1934,1
570,1039,NP,A_PuertoRico_8_1934,1
586,1046,NP,A_PuertoRico_8_1934,1
552,1034,NP,A_PuertoRico_8_1934,1
617,1304,NP,A_PuertoRico_8_1934,1
715,943,NP,A_PuertoRico_8_1934,1
601,1217,NP,A_PuertoRico_8_1934,1
698,1235,NP,A_PuertoRico_8_1934,1
404,1083,NP,A_PuertoRico_8_1934,1
655,1233,NP,A_PuertoRico_8_1934,1
458,1076,NP,A_PuertoRico_8_1934,1
740,1241,NP,A_PuertoRico_8_1934,1
752,1211,NP,A_PuertoRico_8_1934,1
671,1179,NP,A_PuertoRico_8_1934,1
579,1308,NP,A_PuertoRico_8_1934,1
393,965,NP,A_PuertoRico_8_1934,1
480,1178,NP,A_PuertoRico_8_1934,1
625,975,NP,A_PuertoRico_8_1934,1
691,1102,NP,A_PuertoRico_8_1934,1
405,1039,NP,A_PuertoRico_8_1934,1
723,1111,NP,A_PuertoRico_8_1934,1
440,1168,NP,A_PuertoRico_8_1934,1
613,926,NP,A_PuertoRico_8_1934,1
688,944,NP,A_PuertoRico_8_1934,1
479,959,NP,A_PuertoRico_8_1934,1
511,935,NP,A_PuertoRico_8_1934,1
677,1116,NP,A_PuertoRico_8_1934,1
513,1003,NP,A_PuertoRico_8_1934,1
764,1005,NP,A_PuertoRico_8_1934,1
539,1307,NP,A_PuertoRico_8_1934,1
449,1154,NP,A_PuertoRico_8_1934,1
611,953,NP,A_PuertoRico_8_1934,1
479,995,NP,A_PuertoRico_8_1934,1
720,1097,NP,A_PuertoRico_8_1934,1
641,1014,NP,A_PuertoRico_8_1934,1
387,1238,NP,A_PuertoRico_8_1934,1
725,1245,NP,A_PuertoRico_8_1934,1
520,1158,NP,A_PuertoRico_8_1934,1
673,1158,NP,A_PuertoRico_8_1934,1
693,940,NP,A_PuertoRico_8_1934,1
467,1092,NP,A_PuertoRico_8_1934,1
545,1313,NP,A_PuertoRico_8_1934,1
577,958,NP,A_PuertoRico_8_1934,1
519,1300,NP,A_PuertoRico_8_1934,1
566,1061,NP,A_PuertoRico_8_1934,1
482,1319,NP,A_PuertoRico_8_1934,1
382,1023,NP,A_PuertoRico_8_1934,1
494,1176,NP,A_PuertoRico_8_1934,1
622,1156,NP,A_PuertoRico_8_1934,1
386,949,NP,A_PuertoRico_8_1934,1
710,938,NP,A_PuertoRico_8_1934,1
419,971,NP,A_PuertoRico_8_1934,1
406,1172,NP,A_PuertoRico_8_1934,1
508,1020,NP,A_PuertoRico_8_1934,1
572,1054,NP,A_PuertoRico_8_1934,1
731,1188,NP,A_PuertoRico_8_1934,1
541,925,NP,A_PuertoRico_8_1934,1
492,979,NP,A_PuertoRico_8_1934,1
675,976,NP,A_PuertoRico_8_1934,1
623,1280,NP,A_PuertoRico_8_1934,1
574,1216,NP,A_PuertoRico_8_1934,1
373,1063,NP,A_PuertoRico_8_1934,1
752,1020,NP,A_PuertoRico_8_1934,1
626,1272,NP,A_PuertoRico_8_1934,1
555,1254,NP,A_PuertoRico_8_1934,1
491,1219,NP,A_PuertoRico_8_1934,1
454,1190,NP,A_PuertoRico_8_1934,1
544,1062,NP,A_PuertoRico_8_1934,1
401,1265,NP,A_PuertoRico_8_1934,1
730,1005,NP,A_PuertoRico_8_1934,1
652,1010,NP,A_PuertoRico_8_1934,1
604,1064,NP,A_PuertoRico_8_1934,1
759,1105,NP,A_PuertoRico_8_1934,1
405,1213,NP,A_PuertoRico_8_1934,1
731,1017,NP,A_PuertoRico_8_1934,1
419,1107,NP,A_PuertoRico_8_1934,1
741,1055,NP,A_PuertoRico_8_1934,1
462,1147,NP,A_PuertoRico_8_1934,1
734,1108,NP,A_PuertoRico_8_1934,1
528,998,NP,A_PuertoRico_8_1934,1
456,1057,NP,A_PuertoRico_8_1934,1
588,1123,NP,A_PuertoRico_8_1934,1
458,1265,NP,A_PuertoRico_8_1934,1
388,1076,NP,A_PuertoRico_8_1934,1
635,1249,NP,A_PuertoRico_8_1934,1
494,972,NP,A_PuertoRico_8_1934,1
605,1085,NP,A_PuertoRico_8_1934,1
378,1192,NP,A_PuertoRico_8_1934,1
485,1123,NP,A_PuertoRico_8_1934,1
553,1209,NP,A_PuertoRico_8_1934,1
490,1032,NP,A_PuertoRico_8_1934,1
571,1255,NP,A_PuertoRico_8_1934,1
741,1001,NP,A_PuertoRico_8_1934,1
706,1238,NP,A_PuertoRico_8_1934,1
640,1123,NP,A_PuertoRico_8_1934,1
756,1217,NP,A_PuertoRico_8_1934,1
562,1320,NP,A_PuertoRico_8_1934,1
651,1264,NP,A_PuertoRico_8_1934,1
566,1266,NP,A_PuertoRico_8_1934,1
536,1126,NP,A_PuertoRico_8_1934,1
390,1168,NP,A_PuertoRico_8_1934,1
670,1176,NP,A_PuertoRico_8_1934,1
420,969,NP,A_PuertoRico_8_1934,1
426,1301,NP,A_PuertoRico_8_1934,1
499,1221,NP,A_PuertoRico_8_1934,1
394,1273,NP,A_PuertoRico_8_1934,1
391,1203,NP,A_PuertoRico_8_1934,1
441,1181,NP,A_PuertoRico_8_1934,1
464,1116,NP,A_PuertoRico_8_1934,1
680,1285,NP,A_PuertoRico_8_1934,1
441,1101,NP,A_PuertoRico_8_1934,1
584,1190,NP,A_PuertoRico_8_1934,1
737,1262,NP,A_PuertoRico_8_1934,1
716,1236,NP,A_PuertoRico_8_1934,1
411,991,NP,A_PuertoRico_8_1934,1
580,934,NP,A_PuertoRico_8_1934,1
591,1286,NP,A_PuertoRico_8_1934,1
412,928,NP,A_PuertoRico_8_1934,1
630,1109,NP,A_PuertoRico_8_1934,1
669,1019,NP,A_PuertoRico_8_1934,1
466,1059,NP,A_PuertoRico_8_1934,1
573,1249,NP,A_PuertoRico_8_1934,1
393,1002,NP,A_PuertoRico_8_1934,1
729,1226,NP,A_PuertoRico_8_1934,1
551,1190,NP,A_PuertoRico_8_1934,1
471,930,NP,A_PuertoRico_8_1934,1
382,1322,NP,A_PuertoRico_8_1934,1
636,1055,NP,A_PuertoRico_8_1934,1
450,947,NP,A_PuertoRico_8_1934,1
402,1256,NP,A_PuertoRico_8_1934,1
569,1100,NP,A_PuertoRico_8_1934,1
573,1151,NP,A_PuertoRico_8_1934,1
631,1226,NP,A_PuertoRico_8_1934,1
704,1129,NP,A_PuertoRico_8_1934,1
630,1122,NP,A_PuertoRico_8_1934,1
432,1049,NP,A_PuertoRico_8_1934,1
612,1189,NP,A_PuertoRico_8_1934,1
404,1298,NP,A_PuertoRico_8_1934,1
388,936,NP,A_PuertoRico_8_1934,1
735,1085,NP,A_PuertoRico_8_1934,1
458,1147,NP,A_PuertoRico_8_1934,1
476,1004,NP,A_PuertoRico_8_1934,1
559,953,NP,A_PuertoRico_8_1934,1
511,1064,NP,A_PuertoRico_8_1934,1
448,1105,NP,A_PuertoRico_8_1934,1
553,1321,NP,A_PuertoRico_8_1934,1
376,1092,NP,A_PuertoRico_8_1934,1
696,945,NP,A_PuertoRico_8_1934,1
453,1277,NP,A_PuertoRico_8_1934,1
594,938,NP,A_PuertoRico_8_1934,1
513,961,NP,A_PuertoRico_8_1934,1
698,976,NP,A_PuertoRico_8_1934,1
419,1220,NP,A_PuertoRico_8_1934,1
403,926,NP,A_PuertoRico_8_1934,1
641,1039,NP,A_PuertoRico_8_1934,1
466,1183,NP,A_PuertoRico_8_1934,1
640,1103,NP,A_PuertoRico_8_1934,1
488,1078,NP,A_PuertoRico_8_1934,1
381,1031,NP,A_PuertoRico_8_1934,1
617,983,NP,A_PuertoRico_8_1934,1
679,1307,NP,A_PuertoRico_8_1934,1
573,1120,NP,A_PuertoRico_8_1934,1
458,1003,NP,A_PuertoRico_8_1934,1
563,1019,NP,A_PuertoRico_8_1934,1
502,1023,NP,A_PuertoRico_8_1934,1
544,1095,NP,A_PuertoRico_8_1934,1
391,1162,NP,A_PuertoRico_8_1934,1
649,1273,NP,A_PuertoRico_8_1934,1
728,1267,NP,A_PuertoRico_8_1934,1
718,1273,NP,A_PuertoRico_8_1934,1
506,1306,NP,A_PuertoRico_8_1934,1
523,1255,NP,A_PuertoRico_8_1934,1
483,1268,NP,A_PuertoRico_8_1934,1
648,1122,NP,A_PuertoRico_8_1934,1
426,932,NP,A_PuertoRico_8_1934,1
757,1178,NP,A_PuertoRico_8_1934,1
658,1240,NP,A_PuertoRico_8_1934,1
604,1142,NP,A_PuertoRico_8_1934,1
613,1036,NP,A_PuertoRico_8_1934,1
515,1018,NP,A_PuertoRico_8_1934,1
614,1152,NP,A_PuertoRico_8_1934,1
746,1278,NP,A_PuertoRico_8_1934,1
512,1302,NP,A_PuertoRico_8_1934,1
647,1220,NP,A_PuertoRico_8_1934,1
496,1019,NP,A_PuertoRico_8_1934,1
603,1311,NP,A_PuertoRico_8_1934,1
735,980,NP,A_PuertoRico_8_1934,1
760,1278,NP,A_PuertoRico_8_1934,1
614,1280,NP,A_PuertoRico_8_1934,1
708,1134,NP,A_PuertoRico_8_1934,1
704,1124,NP,A_PuertoRico_8_1934,1
457,1186,NP,A_PuertoRico_8_1934,1
682,1241,NP,A_PuertoRico_8_1934,1
484,1307,NP,A_PuertoRico_8_1934,1
411,1234,NP,A_PuertoRico_8_1934,1
493,1009,NP,A_PuertoRico_8_1934,1
447,1182,NP,A_PuertoRico_8_1934,1
714,1045,NP,A_PuertoRico_8_1934,1
766,1095,NP,A_PuertoRico_8_1934,1
563,1106,NP,A_PuertoRico_8_1934,1
521,1260,NP,A_PuertoRico_8_1934,1
516,1147,NP,A_PuertoRico_8_1934,1
435,990,NP,A_PuertoRico_8_1934,1
590,1070,NP,A_PuertoRico_8_1934,1
451,964,NP,A_PuertoRico_8_1934,1
503,952,NP,A_PuertoRico_8_1934,1
607,974,NP,A_PuertoRico_8_1934,1
679,1232,NP,A_PuertoRico_8_1934,1
405,1284,NP,A_PuertoRico_8_1934,1
707,1247,NP,A_PuertoRico_8_1934,1
767,1027,NP,A_PuertoRico_8_1934,1
416,1213,NP,A_PuertoRico_8_1934,1
476,1242,NP,A_PuertoRico_8_1934,1
622,1266,NP,A_PuertoRico_8_1934,1
496,1021,NP,A_PuertoRico_8_1934,1
473,997,NP,A_PuertoRico_8_1934,1
435,1269,NP,A_PuertoRico_8_1934,1
647,1041,NP,A_PuertoRico_8_1934,1
764,1232,NP,A_PuertoRico_8_1934,1
655,1319,NP,A_PuertoRico_8_1934,1
454,933,NP,A_PuertoRico_8_1934,1
441,1150,NP,A_PuertoRico_8_1934,1
528,1059,NP,A_PuertoRico_8_1934,1
636,1305,NP,A_PuertoRico_8_1934,1
379,1204,NP,A_PuertoRico_8_1934,1
716,1306,NP,A_PuertoRico_8_1934,1
644,924,NP,A_PuertoRico_8_1934,1
592,1061,NP,A_PuertoRico_8_1934,1
398,1223,NP,A_PuertoRico_8_1934,1
632,1247,NP,A_PuertoRico_8_1934,1
630,982,NP,A_PuertoRico_8_1934,1
702,1114,NP,A_PuertoRico_8_1934,1
626,945,NP,A_PuertoRico_8_1934,1
721,1196,NP,A_PuertoRico_8_1934,1
559,1309,NP,A_PuertoRico_8_1934,1
679,1065,NP,A_PuertoRico_8_1934,1
405,963,NP,A_PuertoRico_8_1934,1
753,1069,NP,A_PuertoRico_8_1934,1
701,1281,NP,A_PuertoRico_8_1934,1
465,1054,NP,A_PuertoRico_8_1934,1
545,1009,NP,A_PuertoRico_8_1934,1
549,936,NP,A_PuertoRico_8_1934,1
496,931,NP,A_PuertoRico_8_1934,1
670,1282,NP,A_PuertoRico_8_1934,1
578,949,NP,A_PuertoRico_8_1934,1
529,1016,NP,A_PuertoRico_8_1934,1
765,968,NP,A_PuertoRico_8_1934,1
474,1204,NP,A_PuertoRico_8_1934,1
463,1149,NP,A_PuertoRico_8_1934,1
408,1076,NP,A_PuertoRico_8_1934,1
405,1245,NP,A_PuertoRico_8_1934,1
497,1168,NP,A_PuertoRico_8_1934,1
565,1273,NP,A_PuertoRico_8_1934,1
713,948,NP,A_PuertoRico_8_1934,1
585,1185,NP,A_PuertoRico_8_1934,1
620,1270,NP,A_PuertoRico_8_1934,1
465,1238,NP,A_PuertoRico_8_1934,1
433,966,NP,A_PuertoRico_8_1934,1
474,1298,NP,A_PuertoRico_8_1934,1
418,1317,NP,A_PuertoRico_8_1934,1
540,983,NP,A_PuertoRico_8_1934,1
733,1108,NP,A_PuertoRico_8_1934,1
702,1281,NP,A_PuertoRico_8_1934,1
598,966,NP,A_PuertoRico_8_1934,1
739,1305,NP,A_PuertoRico_8_1934,1
398,1159,NP,A_PuertoRico_8_1934,1
632,1008,NP,A_PuertoRico_8_1934,1
739,995,NP,A_PuertoRico_8_1934,1
664,1284,NP,A_PuertoRico_8_1934,1
516,1309,NP,A_PuertoRico_8_1934,1
667,1052,NP,A_PuertoRico_8_1934,1
451,1185,NP,A_PuertoRico_8_1934,1
716,1287,NP,A_PuertoRico_8_1934,1
688,1228,NP,A_PuertoRico_8_1934,1
446,1300,NP,A_PuertoRico_8_1934,1
519,1116,NP,A_PuertoRico_8_1934,1
723,981,NP,A_PuertoRico_8_1934,1
430,959,NP,A_PuertoRico_8_1934,1
478,1306,NP,A_PuertoRico_8_1934,1
439,964,NP,A_PuertoRico_8_1934,1
676,1003,NP,A_PuertoRico_8_1934,1
530,975,NP,A_PuertoRico_8_1934,1
543,1187,NP,A_PuertoRico_8_1934,1
435,1307,NP,A_PuertoRico_8_1934,1
377,1290,NP,A_PuertoRico_8_1934,1
476,1210,NP,A_PuertoRico_8_1934,1
758,1077,NP,A_PuertoRico_8_1934,1
676,1198,NP,A_PuertoRico_8_1934,1
626,1032,NP,A_PuertoRico_8_1934,1
668,1154,NP,A_PuertoRico_8_1934,1
524,967,NP,A_PuertoRico_8_1934,1
724,961,NP,A_PuertoRico_8_1934,1
507,1272,NP,A_PuertoRico_8_1934,1
503,1179,NP,A_PuertoRico_8_1934,1
700,1172,NP,A_PuertoRico_8_1934,1
635,1174,NP,A_PuertoRico_8_1934,1
400,975,NP,A_PuertoRico_8_1934,1
561,1119,NP,A_PuertoRico_8_1934,1
509,1255,NP,A_PuertoRico_8_1934,1
543,1035,NP,A_PuertoRico_8_1934,1
556,1007,NP,A_PuertoRico_8_1934,1
620,1182,NP,A_PuertoRico_8_1934,1
720,1282,NP,A_PuertoRico_8_1934,1
535,937,NP,A_PuertoRico_8_1934,1
504,1043,NP,A_PuertoRico_8_1934,1
379,942,NP,A_PuertoRico_8_1934,1
638,1236,NP,A_PuertoRico_8_1934,1
736,1081,NP,A_PuertoRico_8_1934,1
411,1184,NP,A_PuertoRico_8_1934,1
611,987,NP,A_PuertoRico_8_1934,1
582,1094,NP,A_PuertoRico_8_1934,1
388,1022,NP,A_PuertoRico_8_1934,1
669,1046,NP,A_PuertoRico_8_1934,1
721,968,NP,A_PuertoRico_8_1934,1
420,1236,NP,A_PuertoRico_8_1934,1
531,1065,NP,A_PuertoRico_8_1934,1
670,1050,NP,A_PuertoRico_8_1934,1
660,1317,NP,A_PuertoRico_8_1934,1
481,1139,NP,A_PuertoRico_8_1934,1
400,1175,NP,A_PuertoRico_8_1934,1
444,1073,NP,A_PuertoRico_8_1934,1
441,1177,NP,A_PuertoRico_8_1934,1
429,962,NP,A_PuertoRico_8_1934,1
567,1092,NP,A_PuertoRico_8_1934,1
753,1307,NP,A_PuertoRico_8_1934,1
413,1026,NP,A_PuertoRico_8_1934,1
646,984,NP,A_PuertoRico_8_1934,1
726,1323,NP,A_PuertoRico_8_1934,1
711,929,NP,A_PuertoRico_8_1934,1
587,1269,NP,A_PuertoRico_8_1934,1
490,1203,NP,A_PuertoRico_8_1934,1
409,1047,NP,A_PuertoRico_8_1934,1
522,1250,NP,A_PuertoRico_8_1934,1
480,1120,NP,A_PuertoRico_8_1934,1
405,929,NP,A_PuertoRico_8_1934,1
733,1222,NP,A_PuertoRico_8_1934,1
503,946,NP,A_PuertoRico_8_1934,1
443,966,NP,A_PuertoRico_8_1934,1
772,1308,NP,A_PuertoRico_8_1934,1
440,1036,NP,A_PuertoRico_8_1934,1
419,930,NP,A_PuertoRico_8_1934,1
380,1276,NP,A_PuertoRico_8_1934,1
767,1283,NP,A_PuertoRico_8_1934,1
733,981,NP,A_PuertoRico_8_1934,1
751,1316,NP,A_PuertoRico_8_1934,1
747,1285,NP,A_PuertoRico_8_1934,1
707,1146,NP,A_PuertoRico_8_1934,1
536,1187,NP,A_PuertoRico_8_1934,1
512,1168,NP,A_PuertoRico_8_1934,1
439,1163,NP,A_PuertoRico_8_1934,1
650,1196,NP,A_PuertoRico_8_1934,1
476,968,NP,A_PuertoRico_8_1934,1
586,1218,NP,A_PuertoRico_8_1934,1
574,1315,NP,A_PuertoRico_8_1934,1
697,1159,NP,A_PuertoRico_8_1934,1
578,1298,NP,A_PuertoRico_8_1934,1
508,1247,NP,A_PuertoRico_8_1934,1
686,1175,NP,A_PuertoRico_8_1934,1
524,960,NP,A_PuertoRico_8_1934,1
734,981,NP,A_PuertoRico_8_1934,1
661,1029,NP,A_PuertoRico_8_1934,1
398,1201,NP,A_PuertoRico_8_1934,1
717,1070,NP,A_PuertoRico_8_1934,1
769,993,NP,A_PuertoRico_8_1934,1
559,968,NP,A_PuertoRico_8_1934,1
607,926,NP,A_PuertoRico_8_1934,1
740,1162,NP,A_PuertoRico_8_1934,1
578,1136,NP,A_PuertoRico_8_1934,1
671,1295,NP,A_PuertoRico_8_1934,1
699,1168,NP,A_PuertoRico_8_1934,1
446,1215,NP,A_PuertoRico_8_1934,1
624,1184,NP,A_PuertoRico_8_1934,1
575,936,NP,A_PuertoRico_8_1934,1
616,1044,NP,A_PuertoRico_8_1934,1
758,1174,NP,A_PuertoRico_8_1934,1
759,1237,NP,A_PuertoRico_8_1934,1
758,965,NP,A_PuertoRico_8_1934,1
757,1097,NP,A_PuertoRico_8_1934,1
439,1131,NP,A_PuertoRico_8_1934,1
683,1202,NP,A_PuertoRico_8_1934,1
554,1066,NP,A_PuertoRico_8_1934,1
473,1145,NP,A_PuertoRico_8_1934,1
543,1221,NP,A_PuertoRico_8_1934,1
626,1101,NP,A_PuertoRico_8_1934,1
585,993,NP,A_PuertoRico_8_1934,1
773,1174,NP,A_PuertoRico_8_1934,1
629,941,NP,A_PuertoRico_8_1934,1
538,939,NP,A_PuertoRico_8_1934,1
699,1135,NP,A_PuertoRico_8_1934,1
463,1236,NP,A_PuertoRico_8_1934,1
410,1212,NP,A_PuertoRico_8_1934,1
730,1183,NP,A_PuertoRico_8_1934,1
760,1255,NP,A_PuertoRico_8_1934,1
670,950,NP,A_PuertoRico_8_1934,1
658,1150,NP,A_PuertoRico_8_1934,1
609,1063,NP,A_PuertoRico_8_1934,1
446,1211,NP,A_PuertoRico_8_1934,1
439,1257,NP,A_PuertoRico_8_1934,1
436,1290,NP,A_PuertoRico_8_1934,1
412,1265,NP,A_PuertoRico_8_1934,1
520,1172,NP,A_PuertoRico_8_1934,1
442,1105,NP,A_PuertoRico_8_1934,1
605,1233,NP,A_PuertoRico_8_1934,1
444,998,NP,A_PuertoRico_8_1934,1
382,1240,NP,A_PuertoRico_8_1934,1
652,966,NP,A_PuertoRico_8_1934,1
653,997,NP,A_PuertoRico_8_1934,1
395,1184,NP,A_PuertoRico_8_1934,1
656,1189,NP,A_PuertoRico_8_1934,1
672,1171,NP,A_PuertoRico_8_1934,1
554,1317,NP,A_PuertoRico_8_1934,1
503,1122,NP,A_PuertoRico_8_1934,1
442,1011,NP,A_PuertoRico_8_1934,1
392,938,NP,A_PuertoRico_8_1934,1
637,1085,NP,A_PuertoRico_8_1934,1
666,1296,NP,A_PuertoRico_8_1934,1
690,1079,NP,A_PuertoRico_8_1934,1
601,1099,NP,A_PuertoRico_8_1934,1
690,1196,NP,A_PuertoRico_8_1934,1
520,979,NP,A_PuertoRico_8_1934,1
647,1016,NP,A_PuertoRico_8_1934,1
546,1226,NP,A_PuertoRico_8_1934,1
537,1090,NP,A_PuertoRico_8_1934,1
440,945,NP,A_PuertoRico_8_1934,1
599,1296,NP,A_PuertoRico_8_1934,1
444,1149,NP,A_PuertoRico_8_1934,1
420,1199,NP,A_PuertoRico_8_1934,1
414,1223,NP,A_PuertoRico_8_1934,1
608,1094,NP,A_PuertoRico_8_1934,1
752,1157,NP,A_PuertoRico_8_1934,1
489,1007,NP,A_PuertoRico_8_1934,1
681,1078,NP,A_PuertoRico_8_1934,1
379,1112,NP,A_PuertoRico_8_1934,1
488,1323,NP,A_PuertoRico_8_1934,1
612,1148,NP,A_PuertoRico_8_1934,1
387,1171,NP,A_PuertoRico_8_1934,1
699,1231,NP,A_PuertoRico_8_1934,1
487,1150,NP,A_PuertoRico_8_1934,1
568,1151,NP,A_PuertoRico_8_1934,1
449,1056,NP,A_PuertoRico_8_1934,1
726,1312,NP,A_PuertoRico_8_1934,1
624,1187,NP,A_PuertoRico_8_1934,1
476,1152,NP,A_PuertoRico_8_1934,1
691,1275,NP,A_PuertoRico_8_1934,1
651,926,NP,A_PuertoRico_8_1934,1
501,1004,NP,A_PuertoRico_8_1934,1
463,1067,NP,A_PuertoRico_8_1934,1
620,931,NP,A_PuertoRico_8_1934,1
512,1151,NP,A_PuertoRico_8_1934,1
734,1252,NP,A_PuertoRico_8_1934,1
474,1090,NP,A_PuertoRico_8_1934,1
427,1317,NP,A_PuertoRico_8_1934,1
758,1248,NP,A_PuertoRico_8_1934,1
419,1062,NP,A_PuertoRico_8_1934,1
567,1111,NP,A_PuertoRico_8_1934,1
420,1209,NP,A_PuertoRico_8_1934,1
669,1131,NP,A_PuertoRico_8_1934,1
634,1121,NP,A_PuertoRico_8_1934,1
734,1061,NP,A_PuertoRico_8_1934,1
580,1103,NP,A_PuertoRico_8_1934,1
537,1223,NP,A_PuertoRico_8_1934,1
420,1145,NP,A_PuertoRico_8_1934,1
753,1235,NP,A_PuertoRico_8_1934,1
626,1165,NP,A_PuertoRico_8_1934,1
399,1149,NP,A_PuertoRico_8_1934,1
529,1271,NP,A_PuertoRico_8_1934,1
565,1192,NP,A_PuertoRico_8_1934,1
773,1272,NP,A_PuertoRico_8_1934,1
466,1150,NP,A_PuertoRico_8_1934,1
572,1307,NP,A_PuertoRico_8_1934,1
765,1137,NP,A_PuertoRico_8_1934,1
413,1107,NP,A_PuertoRico_8_1934,1
614,1206,NP,A_PuertoRico_8_1934,1
721,1056,NP,A_PuertoRico_8_1934,1
452,1059,NP,A_PuertoRico_8_1934,1
736,1067,NP,A_PuertoRico_8_1934,1
750,1037,NP,A_PuertoRico_8_1934,1
548,1205,NP,A_PuertoRico_8_1934,1
602,1021,NP,A_PuertoRico_8_1934,1
486,1264,NP,A_PuertoRico_8_1934,1
478,1183,NP,A_PuertoRico_8_1934,1
499,939,NP,A_PuertoRico_8_1934,1
381,1164,NP,A_PuertoRico_8_1934,1
591,1080,NP,A_PuertoRico_8_1934,1
663,1174,NP,A_PuertoRico_8_1934,1
405,1034,NP,A_PuertoRico_8_1934,1
491,1033,NP,A_PuertoRico_8_1934,1
390,1286,NP,A_PuertoRico_8_1934,1
404,1033,NP,A_PuertoRico_8_1934,1
527,1289,NP,A_PuertoRico_8_1934,1
702,1213,NP,A_PuertoRico_8_1934,1
743,1021,NP,A_PuertoRico_8_1934,1
480,1172,NP,A_PuertoRico_8_1934,1
515,1227,NP,A_PuertoRico_8_1934,1
594,1067,NP,A_PuertoRico_8_1934,1
573,1160,NP,A_PuertoRico_8_1934,1
385,944,NP,A_PuertoRico_8_1934,1
399,1012,NP,A_PuertoRico_8_1934,1
668,1209,NP,A_PuertoRico_8_1934,1
591,1077,NP,A_PuertoRico_8_1934,1
587,957,NP,A_PuertoRico_8_1934,1
637,1194,NP,A_PuertoRico_8_1934,1
571,1179,NP,A_PuertoRico_8_1934,1
711,1316,NP,A_PuertoRico_8_1934,1
389,1217,NP,A_PuertoRico_8_1934,1
733,935,NP,A_PuertoRico_8_1934,1
672,955,NP,A_PuertoRico_8_1934,1
629,930,NP,A_PuertoRico_8_1934,1
439,1234,NP,A_PuertoRico_8_1934,1
514,959,NP,A_PuertoRico_8_1934,1
537,1317,NP,A_PuertoRico_8_1934,1
608,1150,NP,A_PuertoRico_8_1934,1
637,1079,NP,A_PuertoRico_8_1934,1
464,1186,NP,A_PuertoRico_8_1934,1
603,1169,NP,A_PuertoRico_8_1934,1
660,1054,NP,A_PuertoRico_8_1934,1
705,1135,NP,A_PuertoRico_8_1934,1
668,1293,NP,A_PuertoRico_8_1934,1
549,987,NP,A_PuertoRico_8_1934,1
532,1035,NP,A_PuertoRico_8_1934,1
756,1157,NP,A_PuertoRico_8_1934,1
666,1217,NP,A_PuertoRico_8_1934,1
430,1110,NP,A_PuertoRico_8_1934,1
687,1118,NP,A_PuertoRico_8_1934,1
648,1081,NP,A_PuertoRico_8_1934,1
705,1299,NP,A_PuertoRico_8_1934,1
436,1243,NP,A_PuertoRico_8_1934,1
517,1234,NP,A_PuertoRico_8_1934,1
552,1101,NP,A_PuertoRico_8_1934,1
739,1082,NP,A_PuertoRico_8_1934,1
492,1070,NP,A_PuertoRico_8_1934,1
435,1021,NP,A_PuertoRico_8_1934,1
381,998,NP,A_PuertoRico_8_1934,1
433,1065,NP,A_PuertoRico_8_1934,1
746,1190,NP,A_PuertoRico_8_1934,1
410,951,NP,A_PuertoRico_8_1934,1
511,954,NP,A_PuertoRico_8_1934,1
428,1152,NP,A_PuertoRico_8_1934,1
679,1266,NP,A_PuertoRico_8_1934,1
473,984,NP,A_PuertoRico_8_1934,1
701,1074,NP,A_PuertoRico_8_1934,1
475,1070,NP,A_PuertoRico_8_1934,1
753,1228,NP,A_PuertoRico_8_1934,1
609,1094,NP,A_PuertoRico_8_1934,1
650,1175,NP,A_PuertoRico_8_1934,1
389,936,NP,A_PuertoRico_8_1934,1
746,1103,NP,A_PuertoRico_8_1934,1
703,1142,NP,A_PuertoRico_8_1934,1
465,1269,NP,A_PuertoRico_8_1934,1
489,1183,NP,A_PuertoRico_8_1934,1
763,1119,NP,A_PuertoRico_8_1934,1
658,934,NP,A_PuertoRico_8_1934,1
579,1123,NP,A_PuertoRico_8_1934,1
401,1219,NP,A_PuertoRico_8_1934,1
671,1160,NP,A_PuertoRico_8_1934,1
481,1229,NP,A_PuertoRico_8_1934,1
526,941,NP,A_PuertoRico_8_1934,1
