Start,End,Segment,Strain,NGS_read_count
105,886,M,A_PuertoRico_8_1934,1
59,654,M,A_PuertoRico_8_1934,1
103,793,M,A_PuertoRico_8_1934,1
180,938,M,A_PuertoRico_8_1934,1
108,614,M,A_PuertoRico_8_1934,1
167,805,M,A_PuertoRico_8_1934,1
225,604,M,A_PuertoRico_8_1934,1
52,875,M,A_PuertoRico_8_1934,1
141,611,M,A_PuertoRico_8_1934,1
176,625,M,A_PuertoRico_8_1934,1
89,897,M,A_PuertoRico_8_1934,1
137,862,M,A_PuertoRico_8_1934,1
146,911,M,A_PuertoRico_8_1934,1
206,859,M,A_PuertoRico_8_1934,1
233,809,M,A_PuertoRico_8_1934,1
192,754,M,A_PuertoRico_8_1934,1
98,611,M,A_PuertoRico_8_1934,1
205,754,M,A_PuertoRico_8_1934,1
158,731,M,A_PuertoRico_8_1934,1
52,593,M,A_PuertoRico_8_1934,1
136,584,M,A_PuertoRico_8_1934,1
206,642,M,A_PuertoRico_8_1934,1
171,818,M,A_PuertoRico_8_1934,1
158,867,M,A_PuertoRico_8_1934,1
105,735,M,A_PuertoRico_8_1934,1
169,675,M,A_PuertoRico_8_1934,1
237,663,M,A_PuertoRico_8_1934,1
99,595,M,A_PuertoRico_8_1934,1
88,868,M,A_PuertoRico_8_1934,1
58,894,M,A_PuertoRico_8_1934,1
212,546,M,A_PuertoRico_8_1934,1
192,933,M,A_PuertoRico_8_1934,1
131,809,M,A_PuertoRico_8_1934,1
109,817,M,A_PuertoRico_8_1934,1
138,545,M,A_PuertoRico_8_1934,1
181,770,M,A_PuertoRico_8_1934,1
185,690,M,A_PuertoRico_8_1934,1
141,813,M,A_PuertoRico_8_1934,1
124,724,M,A_PuertoRico_8_1934,1
65,753,M,A_PuertoRico_8_1934,1
160,671,M,A_PuertoRico_8_1934,1
232,548,M,A_PuertoRico_8_1934,1
93,808,M,A_PuertoRico_8_1934,1
224,677,M,A_PuertoRico_8_1934,1
95,931,M,A_PuertoRico_8_1934,1
186,803,M,A_PuertoRico_8_1934,1
77,747,M,A_PuertoRico_8_1934,1
181,582,M,A_PuertoRico_8_1934,1
147,836,M,A_PuertoRico_8_1934,1
124,772,M,A_PuertoRico_8_1934,1
161,631,M,A_PuertoRico_8_1934,1
91,779,M,A_PuertoRico_8_1934,1
109,906,M,A_PuertoRico_8_1934,1
169,605,M,A_PuertoRico_8_1934,1
141,569,M,A_PuertoRico_8_1934,1
196,878,M,A_PuertoRico_8_1934,1
68,553,M,A_PuertoRico_8_1934,1
73,592,M,A_PuertoRico_8_1934,1
116,929,M,A_PuertoRico_8_1934,1
116,822,M,A_PuertoRico_8_1934,1
170,777,M,A_PuertoRico_8_1934,1
198,599,M,A_PuertoRico_8_1934,1
58,756,M,A_PuertoRico_8_1934,1
203,641,M,A_PuertoRico_8_1934,1
132,646,M,A_PuertoRico_8_1934,1
243,900,M,A_PuertoRico_8_1934,1
214,849,M,A_PuertoRico_8_1934,1
158,905,M,A_PuertoRico_8_1934,1
51,925,M,A_PuertoRico_8_1934,1
161,544,M,A_PuertoRico_8_1934,1
229,894,M,A_PuertoRico_8_1934,1
98,897,M,A_PuertoRico_8_1934,1
230,601,M,A_PuertoRico_8_1934,1
134,587,M,A_PuertoRico_8_1934,1
193,546,M,A_PuertoRico_8_1934,1
61,562,M,A_PuertoRico_8_1934,1
121,681,M,A_PuertoRico_8_1934,1
215,772,M,A_PuertoRico_8_1934,1
144,603,M,A_PuertoRico_8_1934,1
248,808,M,A_PuertoRico_8_1934,1
151,631,M,A_PuertoRico_8_1934,1
223,725,M,A_PuertoRico_8_1934,1
216,620,M,A_PuertoRico_8_1934,1
239,744,M,A_PuertoRico_8_1934,1
144,590,M,A_PuertoRico_8_1934,1
112,600,M,A_PuertoRico_8_1934,1
85,579,M,A_PuertoRico_8_1934,1
197,582,M,A_PuertoRico_8_1934,1
77,653,M,A_PuertoRico_8_1934,1
235,877,M,A_PuertoRico_8_1934,1
224,733,M,A_PuertoRico_8_1934,1
67,668,M,A_PuertoRico_8_1934,1
130,925,M,A_PuertoRico_8_1934,1
135,739,M,A_PuertoRico_8_1934,1
61,680,M,A_PuertoRico_8_1934,1
172,551,M,A_PuertoRico_8_1934,1
97,826,M,A_PuertoRico_8_1934,1
238,782,M,A_PuertoRico_8_1934,1
221,803,M,A_PuertoRico_8_1934,1
224,717,M,A_PuertoRico_8_1934,1
246,646,M,A_PuertoRico_8_1934,1
154,550,M,A_PuertoRico_8_1934,1
140,869,M,A_PuertoRico_8_1934,1
158,920,M,A_PuertoRico_8_1934,1
252,855,M,A_PuertoRico_8_1934,1
151,855,M,A_PuertoRico_8_1934,1
112,691,M,A_PuertoRico_8_1934,1
235,701,M,A_PuertoRico_8_1934,1
236,782,M,A_PuertoRico_8_1934,1
65,941,M,A_PuertoRico_8_1934,1
236,609,M,A_PuertoRico_8_1934,1
114,635,M,A_PuertoRico_8_1934,1
244,561,M,A_PuertoRico_8_1934,1
119,862,M,A_PuertoRico_8_1934,1
139,639,M,A_PuertoRico_8_1934,1
96,807,M,A_PuertoRico_8_1934,1
240,708,M,A_PuertoRico_8_1934,1
184,728,M,A_PuertoRico_8_1934,1
204,861,M,A_PuertoRico_8_1934,1
252,773,M,A_PuertoRico_8_1934,1
66,708,M,A_PuertoRico_8_1934,1
96,813,M,A_PuertoRico_8_1934,1
187,744,M,A_PuertoRico_8_1934,1
191,635,M,A_PuertoRico_8_1934,1
95,864,M,A_PuertoRico_8_1934,1
141,625,M,A_PuertoRico_8_1934,1
156,673,M,A_PuertoRico_8_1934,1
214,822,M,A_PuertoRico_8_1934,1
170,773,M,A_PuertoRico_8_1934,1
59,622,M,A_PuertoRico_8_1934,1
75,824,M,A_PuertoRico_8_1934,1
167,668,M,A_PuertoRico_8_1934,1
67,743,M,A_PuertoRico_8_1934,1
86,711,M,A_PuertoRico_8_1934,1
64,899,M,A_PuertoRico_8_1934,1
51,639,M,A_PuertoRico_8_1934,1
252,772,M,A_PuertoRico_8_1934,1
170,806,M,A_PuertoRico_8_1934,1
177,853,M,A_PuertoRico_8_1934,1
172,727,M,A_PuertoRico_8_1934,1
155,617,M,A_PuertoRico_8_1934,1
67,694,M,A_PuertoRico_8_1934,1
218,825,M,A_PuertoRico_8_1934,1
251,922,M,A_PuertoRico_8_1934,1
180,547,M,A_PuertoRico_8_1934,1
183,854,M,A_PuertoRico_8_1934,1
196,741,M,A_PuertoRico_8_1934,1
50,605,M,A_PuertoRico_8_1934,1
75,932,M,A_PuertoRico_8_1934,1
207,684,M,A_PuertoRico_8_1934,1
133,693,M,A_PuertoRico_8_1934,1
154,776,M,A_PuertoRico_8_1934,1
220,727,M,A_PuertoRico_8_1934,1
199,761,M,A_PuertoRico_8_1934,1
194,826,M,A_PuertoRico_8_1934,1
212,559,M,A_PuertoRico_8_1934,1
108,658,M,A_PuertoRico_8_1934,1
221,638,M,A_PuertoRico_8_1934,1
103,741,M,A_PuertoRico_8_1934,1
84,842,M,A_PuertoRico_8_1934,1
154,690,M,A_PuertoRico_8_1934,1
106,620,M,A_PuertoRico_8_1934,1
227,651,M,A_PuertoRico_8_1934,1
188,919,M,A_PuertoRico_8_1934,1
77,568,M,A_PuertoRico_8_1934,1
117,704,M,A_PuertoRico_8_1934,1
226,771,M,A_PuertoRico_8_1934,1
200,638,M,A_PuertoRico_8_1934,1
165,937,M,A_PuertoRico_8_1934,1
168,649,M,A_PuertoRico_8_1934,1
126,561,M,A_PuertoRico_8_1934,1
206,570,M,A_PuertoRico_8_1934,1
220,715,M,A_PuertoRico_8_1934,1
58,940,M,A_PuertoRico_8_1934,1
204,904,M,A_PuertoRico_8_1934,1
223,678,M,A_PuertoRico_8_1934,1
73,769,M,A_PuertoRico_8_1934,1
204,915,M,A_PuertoRico_8_1934,1
231,864,M,A_PuertoRico_8_1934,1
76,695,M,A_PuertoRico_8_1934,1
201,641,M,A_PuertoRico_8_1934,1
125,729,M,A_PuertoRico_8_1934,1
95,654,M,A_PuertoRico_8_1934,1
61,680,M,A_PuertoRico_8_1934,1
146,661,M,A_PuertoRico_8_1934,1
97,726,M,A_PuertoRico_8_1934,1
125,559,M,A_PuertoRico_8_1934,1
94,721,M,A_PuertoRico_8_1934,1
146,816,M,A_PuertoRico_8_1934,1
209,883,M,A_PuertoRico_8_1934,1
101,832,M,A_PuertoRico_8_1934,1
120,840,M,A_PuertoRico_8_1934,1
150,711,M,A_PuertoRico_8_1934,1
180,578,M,A_PuertoRico_8_1934,1
249,802,M,A_PuertoRico_8_1934,1
104,585,M,A_PuertoRico_8_1934,1
116,919,M,A_PuertoRico_8_1934,1
139,728,M,A_PuertoRico_8_1934,1
247,805,M,A_PuertoRico_8_1934,1
248,698,M,A_PuertoRico_8_1934,1
148,806,M,A_PuertoRico_8_1934,1
89,703,M,A_PuertoRico_8_1934,1
60,633,M,A_PuertoRico_8_1934,1
184,657,M,A_PuertoRico_8_1934,1
109,608,M,A_PuertoRico_8_1934,1
102,819,M,A_PuertoRico_8_1934,1
70,753,M,A_PuertoRico_8_1934,1
144,560,M,A_PuertoRico_8_1934,1
207,932,M,A_PuertoRico_8_1934,1
92,586,M,A_PuertoRico_8_1934,1
238,761,M,A_PuertoRico_8_1934,1
170,705,M,A_PuertoRico_8_1934,1
220,807,M,A_PuertoRico_8_1934,1
233,619,M,A_PuertoRico_8_1934,1
184,758,M,A_PuertoRico_8_1934,1
236,746,M,A_PuertoRico_8_1934,1
214,742,M,A_PuertoRico_8_1934,1
113,855,M,A_PuertoRico_8_1934,1
108,930,M,A_PuertoRico_8_1934,1
107,714,M,A_PuertoRico_8_1934,1
76,554,M,A_PuertoRico_8_1934,1
106,673,M,A_PuertoRico_8_1934,1
185,685,M,A_PuertoRico_8_1934,1
119,847,M,A_PuertoRico_8_1934,1
190,789,M,A_PuertoRico_8_1934,1
218,667,M,A_PuertoRico_8_1934,1
211,568,M,A_PuertoRico_8_1934,1
168,753,M,A_PuertoRico_8_1934,1
179,657,M,A_PuertoRico_8_1934,1
66,673,M,A_PuertoRico_8_1934,1
155,665,M,A_PuertoRico_8_1934,1
241,583,M,A_PuertoRico_8_1934,1
184,831,M,A_PuertoRico_8_1934,1
69,578,M,A_PuertoRico_8_1934,1
67,570,M,A_PuertoRico_8_1934,1
123,764,M,A_PuertoRico_8_1934,1
164,915,M,A_PuertoRico_8_1934,1
139,839,M,A_PuertoRico_8_1934,1
128,605,M,A_PuertoRico_8_1934,1
160,868,M,A_PuertoRico_8_1934,1
229,601,M,A_PuertoRico_8_1934,1
76,622,M,A_PuertoRico_8_1934,1
186,873,M,A_PuertoRico_8_1934,1
77,928,M,A_PuertoRico_8_1934,1
107,666,M,A_PuertoRico_8_1934,1
221,707,M,A_PuertoRico_8_1934,1
187,930,M,A_PuertoRico_8_1934,1
58,628,M,A_PuertoRico_8_1934,1
137,794,M,A_PuertoRico_8_1934,1
56,579,M,A_PuertoRico_8_1934,1
230,758,M,A_PuertoRico_8_1934,1
62,730,M,A_PuertoRico_8_1934,1
133,743,M,A_PuertoRico_8_1934,1
225,625,M,A_PuertoRico_8_1934,1
60,561,M,A_PuertoRico_8_1934,1
212,710,M,A_PuertoRico_8_1934,1
94,869,M,A_PuertoRico_8_1934,1
152,618,M,A_PuertoRico_8_1934,1
56,580,M,A_PuertoRico_8_1934,1
155,824,M,A_PuertoRico_8_1934,1
221,885,M,A_PuertoRico_8_1934,1
68,544,M,A_PuertoRico_8_1934,1
213,893,M,A_PuertoRico_8_1934,1
190,924,M,A_PuertoRico_8_1934,1
162,912,M,A_PuertoRico_8_1934,1
197,882,M,A_PuertoRico_8_1934,1
66,929,M,A_PuertoRico_8_1934,1
186,578,M,A_PuertoRico_8_1934,1
210,748,M,A_PuertoRico_8_1934,1
178,850,M,A_PuertoRico_8_1934,1
242,925,M,A_PuertoRico_8_1934,1
238,639,M,A_PuertoRico_8_1934,1
80,897,M,A_PuertoRico_8_1934,1
88,600,M,A_PuertoRico_8_1934,1
223,775,M,A_PuertoRico_8_1934,1
93,824,M,A_PuertoRico_8_1934,1
155,663,M,A_PuertoRico_8_1934,1
122,667,M,A_PuertoRico_8_1934,1
243,799,M,A_PuertoRico_8_1934,1
50,654,M,A_PuertoRico_8_1934,1
122,797,M,A_PuertoRico_8_1934,1
239,901,M,A_PuertoRico_8_1934,1
163,882,M,A_PuertoRico_8_1934,1
151,723,M,A_PuertoRico_8_1934,1
99,723,M,A_PuertoRico_8_1934,1
84,783,M,A_PuertoRico_8_1934,1
126,608,M,A_PuertoRico_8_1934,1
50,704,M,A_PuertoRico_8_1934,1
123,794,M,A_PuertoRico_8_1934,1
176,772,M,A_PuertoRico_8_1934,1
140,931,M,A_PuertoRico_8_1934,1
116,907,M,A_PuertoRico_8_1934,1
165,900,M,A_PuertoRico_8_1934,1
251,934,M,A_PuertoRico_8_1934,1
219,853,M,A_PuertoRico_8_1934,1
104,718,M,A_PuertoRico_8_1934,1
93,939,M,A_PuertoRico_8_1934,1
167,649,M,A_PuertoRico_8_1934,1
54,917,M,A_PuertoRico_8_1934,1
134,934,M,A_PuertoRico_8_1934,1
115,700,M,A_PuertoRico_8_1934,1
248,764,M,A_PuertoRico_8_1934,1
91,699,M,A_PuertoRico_8_1934,1
205,560,M,A_PuertoRico_8_1934,1
191,881,M,A_PuertoRico_8_1934,1
176,671,M,A_PuertoRico_8_1934,1
178,841,M,A_PuertoRico_8_1934,1
236,634,M,A_PuertoRico_8_1934,1
81,927,M,A_PuertoRico_8_1934,1
102,867,M,A_PuertoRico_8_1934,1
165,561,M,A_PuertoRico_8_1934,1
163,706,M,A_PuertoRico_8_1934,1
197,618,M,A_PuertoRico_8_1934,1
61,697,M,A_PuertoRico_8_1934,1
232,684,M,A_PuertoRico_8_1934,1
182,547,M,A_PuertoRico_8_1934,1
85,801,M,A_PuertoRico_8_1934,1
71,866,M,A_PuertoRico_8_1934,1
98,644,M,A_PuertoRico_8_1934,1
158,881,M,A_PuertoRico_8_1934,1
125,816,M,A_PuertoRico_8_1934,1
219,647,M,A_PuertoRico_8_1934,1
139,583,M,A_PuertoRico_8_1934,1
82,864,M,A_PuertoRico_8_1934,1
111,665,M,A_PuertoRico_8_1934,1
121,857,M,A_PuertoRico_8_1934,1
195,876,M,A_PuertoRico_8_1934,1
71,830,M,A_PuertoRico_8_1934,1
52,593,M,A_PuertoRico_8_1934,1
107,675,M,A_PuertoRico_8_1934,1
85,854,M,A_PuertoRico_8_1934,1
116,674,M,A_PuertoRico_8_1934,1
98,781,M,A_PuertoRico_8_1934,1
95,665,M,A_PuertoRico_8_1934,1
175,936,M,A_PuertoRico_8_1934,1
61,581,M,A_PuertoRico_8_1934,1
109,647,M,A_PuertoRico_8_1934,1
64,798,M,A_PuertoRico_8_1934,1
89,646,M,A_PuertoRico_8_1934,1
181,836,M,A_PuertoRico_8_1934,1
112,714,M,A_PuertoRico_8_1934,1
104,767,M,A_PuertoRico_8_1934,1
146,923,M,A_PuertoRico_8_1934,1
178,604,M,A_PuertoRico_8_1934,1
244,835,M,A_PuertoRico_8_1934,1
58,939,M,A_PuertoRico_8_1934,1
196,603,M,A_PuertoRico_8_1934,1
138,544,M,A_PuertoRico_8_1934,1
210,576,M,A_PuertoRico_8_1934,1
218,812,M,A_PuertoRico_8_1934,1
175,576,M,A_PuertoRico_8_1934,1
195,596,M,A_PuertoRico_8_1934,1
172,589,M,A_PuertoRico_8_1934,1
79,745,M,A_PuertoRico_8_1934,1
56,810,M,A_PuertoRico_8_1934,1
100,876,M,A_PuertoRico_8_1934,1
151,700,M,A_PuertoRico_8_1934,1
92,928,M,A_PuertoRico_8_1934,1
58,927,M,A_PuertoRico_8_1934,1
163,839,M,A_PuertoRico_8_1934,1
112,922,M,A_PuertoRico_8_1934,1
220,671,M,A_PuertoRico_8_1934,1
139,868,M,A_PuertoRico_8_1934,1
170,549,M,A_PuertoRico_8_1934,1
216,814,M,A_PuertoRico_8_1934,1
208,658,M,A_PuertoRico_8_1934,1
160,899,M,A_PuertoRico_8_1934,1
81,743,M,A_PuertoRico_8_1934,1
64,801,M,A_PuertoRico_8_1934,1
251,930,M,A_PuertoRico_8_1934,1
237,791,M,A_PuertoRico_8_1934,1
83,668,M,A_PuertoRico_8_1934,1
70,666,M,A_PuertoRico_8_1934,1
125,574,M,A_PuertoRico_8_1934,1
91,771,M,A_PuertoRico_8_1934,1
107,774,M,A_PuertoRico_8_1934,1
153,852,M,A_PuertoRico_8_1934,1
68,648,M,A_PuertoRico_8_1934,1
88,721,M,A_PuertoRico_8_1934,1
222,903,M,A_PuertoRico_8_1934,1
224,691,M,A_PuertoRico_8_1934,1
108,879,M,A_PuertoRico_8_1934,1
229,684,M,A_PuertoRico_8_1934,1
113,898,M,A_PuertoRico_8_1934,1
84,589,M,A_PuertoRico_8_1934,1
252,808,M,A_PuertoRico_8_1934,1
165,825,M,A_PuertoRico_8_1934,1
88,678,M,A_PuertoRico_8_1934,1
173,877,M,A_PuertoRico_8_1934,1
175,630,M,A_PuertoRico_8_1934,1
104,660,M,A_PuertoRico_8_1934,1
101,766,M,A_PuertoRico_8_1934,1
106,779,M,A_PuertoRico_8_1934,1
94,819,M,A_PuertoRico_8_1934,1
86,702,M,A_PuertoRico_8_1934,1
173,550,M,A_PuertoRico_8_1934,1
246,849,M,A_PuertoRico_8_1934,1
71,897,M,A_PuertoRico_8_1934,1
102,791,M,A_PuertoRico_8_1934,1
96,826,M,A_PuertoRico_8_1934,1
156,624,M,A_PuertoRico_8_1934,1
52,647,M,A_PuertoRico_8_1934,1
244,801,M,A_PuertoRico_8_1934,1
158,622,M,A_PuertoRico_8_1934,1
218,578,M,A_PuertoRico_8_1934,1
184,727,M,A_PuertoRico_8_1934,1
233,829,M,A_PuertoRico_8_1934,1
111,863,M,A_PuertoRico_8_1934,1
97,782,M,A_PuertoRico_8_1934,1
112,870,M,A_PuertoRico_8_1934,1
218,552,M,A_PuertoRico_8_1934,1
217,833,M,A_PuertoRico_8_1934,1
183,670,M,A_PuertoRico_8_1934,1
96,876,M,A_PuertoRico_8_1934,1
244,620,M,A_PuertoRico_8_1934,1
99,902,M,A_PuertoRico_8_1934,1
63,870,M,A_PuertoRico_8_1934,1
64,877,M,A_PuertoRico_8_1934,1
140,623,M,A_PuertoRico_8_1934,1
219,794,M,A_PuertoRico_8_1934,1
85,604,M,A_PuertoRico_8_1934,1
82,766,M,A_PuertoRico_8_1934,1
204,633,M,A_PuertoRico_8_1934,1
248,612,M,A_PuertoRico_8_1934,1
125,905,M,A_PuertoRico_8_1934,1
233,935,M,A_PuertoRico_8_1934,1
125,582,M,A_PuertoRico_8_1934,1
91,776,M,A_PuertoRico_8_1934,1
237,829,M,A_PuertoRico_8_1934,1
174,792,M,A_PuertoRico_8_1934,1
197,572,M,A_PuertoRico_8_1934,1
141,827,M,A_PuertoRico_8_1934,1
218,729,M,A_PuertoRico_8_1934,1
172,807,M,A_PuertoRico_8_1934,1
206,868,M,A_PuertoRico_8_1934,1
130,582,M,A_PuertoRico_8_1934,1
154,834,M,A_PuertoRico_8_1934,1
200,555,M,A_PuertoRico_8_1934,1
211,879,M,A_PuertoRico_8_1934,1
177,559,M,A_PuertoRico_8_1934,1
125,655,M,A_PuertoRico_8_1934,1
86,903,M,A_PuertoRico_8_1934,1
176,548,M,A_PuertoRico_8_1934,1
78,733,M,A_PuertoRico_8_1934,1
237,705,M,A_PuertoRico_8_1934,1
150,936,M,A_PuertoRico_8_1934,1
90,842,M,A_PuertoRico_8_1934,1
207,570,M,A_PuertoRico_8_1934,1
184,734,M,A_PuertoRico_8_1934,1
109,776,M,A_PuertoRico_8_1934,1
213,674,M,A_PuertoRico_8_1934,1
119,744,M,A_PuertoRico_8_1934,1
187,633,M,A_PuertoRico_8_1934,1
112,578,M,A_PuertoRico_8_1934,1
90,541,M,A_PuertoRico_8_1934,1
229,563,M,A_PuertoRico_8_1934,1
108,800,M,A_PuertoRico_8_1934,1
129,793,M,A_PuertoRico_8_1934,1
121,779,M,A_PuertoRico_8_1934,1
229,635,M,A_PuertoRico_8_1934,1
202,548,M,A_PuertoRico_8_1934,1
131,895,M,A_PuertoRico_8_1934,1
241,745,M,A_PuertoRico_8_1934,1
106,903,M,A_PuertoRico_8_1934,1
207,702,M,A_PuertoRico_8_1934,1
114,675,M,A_PuertoRico_8_1934,1
115,853,M,A_PuertoRico_8_1934,1
228,727,M,A_PuertoRico_8_1934,1
181,562,M,A_PuertoRico_8_1934,1
159,770,M,A_PuertoRico_8_1934,1
155,660,M,A_PuertoRico_8_1934,1
88,730,M,A_PuertoRico_8_1934,1
195,881,M,A_PuertoRico_8_1934,1
225,587,M,A_PuertoRico_8_1934,1
194,856,M,A_PuertoRico_8_1934,1
113,849,M,A_PuertoRico_8_1934,1
186,615,M,A_PuertoRico_8_1934,1
94,852,M,A_PuertoRico_8_1934,1
206,883,M,A_PuertoRico_8_1934,1
246,703,M,A_PuertoRico_8_1934,1
107,809,M,A_PuertoRico_8_1934,1
76,677,M,A_PuertoRico_8_1934,1
84,715,M,A_PuertoRico_8_1934,1
230,738,M,A_PuertoRico_8_1934,1
132,860,M,A_PuertoRico_8_1934,1
239,738,M,A_PuertoRico_8_1934,1
64,760,M,A_PuertoRico_8_1934,1
237,656,M,A_PuertoRico_8_1934,1
251,742,M,A_PuertoRico_8_1934,1
216,830,M,A_PuertoRico_8_1934,1
75,709,M,A_PuertoRico_8_1934,1
198,750,M,A_PuertoRico_8_1934,1
207,673,M,A_PuertoRico_8_1934,1
143,735,M,A_PuertoRico_8_1934,1
80,680,M,A_PuertoRico_8_1934,1
188,701,M,A_PuertoRico_8_1934,1
122,806,M,A_PuertoRico_8_1934,1
224,672,M,A_PuertoRico_8_1934,1
138,880,M,A_PuertoRico_8_1934,1
85,588,M,A_PuertoRico_8_1934,1
226,744,M,A_PuertoRico_8_1934,1
50,553,M,A_PuertoRico_8_1934,1
152,668,M,A_PuertoRico_8_1934,1
99,718,M,A_PuertoRico_8_1934,1
75,931,M,A_PuertoRico_8_1934,1
71,680,M,A_PuertoRico_8_1934,1
149,937,M,A_PuertoRico_8_1934,1
52,901,M,A_PuertoRico_8_1934,1
150,739,M,A_PuertoRico_8_1934,1
169,818,M,A_PuertoRico_8_1934,1
225,807,M,A_PuertoRico_8_1934,1
87,745,M,A_PuertoRico_8_1934,1
221,913,M,A_PuertoRico_8_1934,1
173,768,M,A_PuertoRico_8_1934,1
146,593,M,A_PuertoRico_8_1934,1
128,768,M,A_PuertoRico_8_1934,1
162,917,M,A_PuertoRico_8_1934,1
66,753,M,A_PuertoRico_8_1934,1
168,581,M,A_PuertoRico_8_1934,1
195,789,M,A_PuertoRico_8_1934,1
182,854,M,A_PuertoRico_8_1934,1
130,639,M,A_PuertoRico_8_1934,1
154,720,M,A_PuertoRico_8_1934,1
76,667,M,A_PuertoRico_8_1934,1
55,743,M,A_PuertoRico_8_1934,1
151,850,M,A_PuertoRico_8_1934,1
77,624,M,A_PuertoRico_8_1934,1
149,871,M,A_PuertoRico_8_1934,1
247,861,M,A_PuertoRico_8_1934,1
110,786,M,A_PuertoRico_8_1934,1
250,610,M,A_PuertoRico_8_1934,1
50,686,M,A_PuertoRico_8_1934,1
132,602,M,A_PuertoRico_8_1934,1
203,560,M,A_PuertoRico_8_1934,1
63,778,M,A_PuertoRico_8_1934,1
81,553,M,A_PuertoRico_8_1934,1
200,634,M,A_PuertoRico_8_1934,1
136,644,M,A_PuertoRico_8_1934,1
80,755,M,A_PuertoRico_8_1934,1
198,627,M,A_PuertoRico_8_1934,1
161,901,M,A_PuertoRico_8_1934,1
74,704,M,A_PuertoRico_8_1934,1
195,698,M,A_PuertoRico_8_1934,1
123,905,M,A_PuertoRico_8_1934,1
212,632,M,A_PuertoRico_8_1934,1
82,831,M,A_PuertoRico_8_1934,1
199,783,M,A_PuertoRico_8_1934,1
194,831,M,A_PuertoRico_8_1934,1
205,767,M,A_PuertoRico_8_1934,1
129,902,M,A_PuertoRico_8_1934,1
207,600,M,A_PuertoRico_8_1934,1
112,633,M,A_PuertoRico_8_1934,1
60,614,M,A_PuertoRico_8_1934,1
197,938,M,A_PuertoRico_8_1934,1
181,684,M,A_PuertoRico_8_1934,1
212,704,M,A_PuertoRico_8_1934,1
196,597,M,A_PuertoRico_8_1934,1
138,655,M,A_PuertoRico_8_1934,1
127,593,M,A_PuertoRico_8_1934,1
118,555,M,A_PuertoRico_8_1934,1
229,931,M,A_PuertoRico_8_1934,1
130,606,M,A_PuertoRico_8_1934,1
57,581,M,A_PuertoRico_8_1934,1
198,906,M,A_PuertoRico_8_1934,1
233,789,M,A_PuertoRico_8_1934,1
154,749,M,A_PuertoRico_8_1934,1
112,667,M,A_PuertoRico_8_1934,1
165,561,M,A_PuertoRico_8_1934,1
72,693,M,A_PuertoRico_8_1934,1
152,860,M,A_PuertoRico_8_1934,1
150,682,M,A_PuertoRico_8_1934,1
58,859,M,A_PuertoRico_8_1934,1
223,736,M,A_PuertoRico_8_1934,1
129,544,M,A_PuertoRico_8_1934,1
148,882,M,A_PuertoRico_8_1934,1
91,861,M,A_PuertoRico_8_1934,1
90,848,M,A_PuertoRico_8_1934,1
160,894,M,A_PuertoRico_8_1934,1
211,644,M,A_PuertoRico_8_1934,1
173,567,M,A_PuertoRico_8_1934,1
72,667,M,A_PuertoRico_8_1934,1
235,818,M,A_PuertoRico_8_1934,1
159,842,M,A_PuertoRico_8_1934,1
55,784,M,A_PuertoRico_8_1934,1
68,888,M,A_PuertoRico_8_1934,1
78,600,M,A_PuertoRico_8_1934,1
243,718,M,A_PuertoRico_8_1934,1
236,654,M,A_PuertoRico_8_1934,1
86,894,M,A_PuertoRico_8_1934,1
105,553,M,A_PuertoRico_8_1934,1
128,595,M,A_PuertoRico_8_1934,1
169,931,M,A_PuertoRico_8_1934,1
121,693,M,A_PuertoRico_8_1934,1
175,929,M,A_PuertoRico_8_1934,1
181,822,M,A_PuertoRico_8_1934,1
245,680,M,A_PuertoRico_8_1934,1
186,592,M,A_PuertoRico_8_1934,1
217,836,M,A_PuertoRico_8_1934,1
125,782,M,A_PuertoRico_8_1934,1
137,758,M,A_PuertoRico_8_1934,1
221,754,M,A_PuertoRico_8_1934,1
215,680,M,A_PuertoRico_8_1934,1
177,895,M,A_PuertoRico_8_1934,1
203,753,M,A_PuertoRico_8_1934,1
79,685,M,A_PuertoRico_8_1934,1
230,575,M,A_PuertoRico_8_1934,1
88,842,M,A_PuertoRico_8_1934,1
93,732,M,A_PuertoRico_8_1934,1
161,771,M,A_PuertoRico_8_1934,1
214,931,M,A_PuertoRico_8_1934,1
162,838,M,A_PuertoRico_8_1934,1
213,627,M,A_PuertoRico_8_1934,1
123,703,M,A_PuertoRico_8_1934,1
195,831,M,A_PuertoRico_8_1934,1
142,698,M,A_PuertoRico_8_1934,1
222,871,M,A_PuertoRico_8_1934,1
199,872,M,A_PuertoRico_8_1934,1
158,842,M,A_PuertoRico_8_1934,1
153,822,M,A_PuertoRico_8_1934,1
218,599,M,A_PuertoRico_8_1934,1
175,708,M,A_PuertoRico_8_1934,1
120,542,M,A_PuertoRico_8_1934,1
75,631,M,A_PuertoRico_8_1934,1
124,667,M,A_PuertoRico_8_1934,1
109,735,M,A_PuertoRico_8_1934,1
153,879,M,A_PuertoRico_8_1934,1
57,565,M,A_PuertoRico_8_1934,1
245,847,M,A_PuertoRico_8_1934,1
242,880,M,A_PuertoRico_8_1934,1
167,744,M,A_PuertoRico_8_1934,1
161,898,M,A_PuertoRico_8_1934,1
125,754,M,A_PuertoRico_8_1934,1
163,645,M,A_PuertoRico_8_1934,1
181,578,M,A_PuertoRico_8_1934,1
69,874,M,A_PuertoRico_8_1934,1
